08/09/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		880		308		201		180		2508		0		0
	2		881		307		202		172		2330		0		0
	3		881		307		202		131		2294		0		0
	4		881		304		202		135		2076		0		0
	5		880		298		203		133		1785		0		0
	6		880		288		203		131		1551		0		0
	7		880		287		203		139		1247		98		0
	8		879		291		202		189		1082		1002		28
	9		878		289		198		194		911		2401		293
	10		878		274		197		193		719		3265		506
	11		877		272		200		188		584		3848		621
	12		876		277		200		187		596		4022		594
	13		876		295		200		193		609		4008		298
	14		876		294		201		233		656		4076		357
	15		876		300		202		241		974		3915		311
	16		875		312		202		258		1117		3663		281
	17		875		316		204		260		1471		3181		311
	18		875		320		203		281		1863		2306		448
	19		875		321		203		272		1832		989		290
	20		875		326		203		270		1735		0		0
	21		876		330		203		268		1994		0		0
	22		877		327		202		249		2122		0		0
	23		877		330		202		209		2093		0		0
	24		878		330		202		192		2176		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4078		2268		11337		8030		667				
	2		3891		2266		10427		8006		693				
	3		3815		2268		9704		7954		542				
	4		3597		2271		9084		8138		530				
	5		3300		2272		9048		8252		592				
	6		3053		2271		9310		8326		602				
	7		2853		2267		9740		8057		651				
	8		3673		2265		9129		8116		1006				
	9		5164		2263		8996		8282		867				
	10		6032		2264		9597		7908		1021				
	11		6590		2265		10374		7956		1090				
	12		6753		2265		11203		8282		1245				
	13		6478		2265		11783		8512		1595				
	14		6693		2265		12309		8417		2195				
	15		6819		2266		12743		8506		2748				
	16		6708		2265		13262		8712		3157				
	17		6618		2256		13798		8490		3491				
	18		6295		2258		13511		9065		3531				
	19		4781		2259		13832		9486		3655				
	20		3409		2259		14432		8977		3578				
	21		3671		2261		14090		9242		3312				
	22		3777		2266		13617		8829		2696				
	23		3712		2269		12669		8879		1654				
	24		3778		2271		11207		8433		1385				
