05/16/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		855		316		189		328		3744		0		0
	2		853		325		189		325		3570		0		0
	3		855		337		189		325		3217		0		0
	4		855		339		189		329		2924		0		0
	5		855		340		188		321		3141		0		0
	6		855		337		187		334		3096		0		0
	7		855		335		186		334		3298		73		0
	8		855		334		187		343		3018		378		26
	9		854		336		186		345		3317		741		210
	10		853		336		176		346		3435		1034		226
	11		868		336		177		353		3550		1167		248
	12		882		331		183		351		3718		1253		224
	13		885		335		185		357		3887		1297		221
	14		882		328		176		366		3843		1301		130
	15		873		310		179		376		3792		1135		130
	16		879		310		179		378		3897		900		77
	17		876		317		179		372		3868		773		17
	18		863		321		182		382		3784		475		0
	19		855		320		187		385		3635		153		0
	20		855		305		190		390		3521		0		0
	21		839		296		191		379		3595		0		0
	22		844		291		191		385		3324		0		0
	23		857		288		191		379		3452		0		0
	24		857		290		192		356		3487		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5429		2276		6667		7951		1163				
	2		5259		2276		6053		7780		1206				
	3		4920		2278		6117		7600		1231				
	4		4633		2277		6038		7800		1154				
	5		4843		2275		5640		8293		1228				
	6		4806		2272		6792		8285		1406				
	7		5080		2273		6949		8667		1682				
	8		5139		2274		8276		9042		1637				
	9		5988		2274		8286		9205		1659				
	10		6406		2275		8696		8904		1651				
	11		6699		2275		8526		8650		2453				
	12		6943		2277		8309		8631		2549				
	13		7167		2278		8469		8203		2548				
	14		7027		2278		8992		7512		3087				
	15		6794		2279		9048		7706		3213				
	16		6621		2279		9418		7597		3177				
	17		6403		2277		9016		7955		3319				
	18		6006		2275		9390		7817		3025				
	19		5534		2274		9020		8134		3140				
	20		5273		2275		9310		8439		3063				
	21		5297		2276		9403		9297		3356				
	22		5032		2275		8542		9491		3329				
	23		5165		2274		8418		8284		2144				
	24		5178		2276		6924		7994		1572				
