05/15/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		852		324		188		346		3894		0		0
	2		849		325		188		347		3796		0		0
	3		849		339		187		346		3865		0		0
	4		852		343		186		337		3802		0		0
	5		852		346		189		337		3653		0		0
	6		852		342		188		358		3599		0		0
	7		853		340		187		378		3626		73		0
	8		852		340		185		379		3561		351		25
	9		858		341		176		388		3501		705		214
	10		881		343		183		384		3472		1034		255
	11		874		345		183		358		3568		1291		266
	12		881		340		187		335		3429		1377		267
	13		883		340		188		342		3324		1400		257
	14		850		340		188		336		3353		1378		250
	15		849		339		188		334		3530		1350		257
	16		882		340		188		336		3775		1203		264
	17		886		343		186		355		3948		892		234
	18		884		341		190		365		3935		560		209
	19		873		337		192		367		3827		186		134
	20		859		322		191		369		3699		0		8
	21		855		321		190		359		3645		0		0
	22		884		320		188		359		3581		0		0
	23		865		315		189		347		3595		0		0
	24		864		314		189		323		3719		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5601		2276		6542		8070		1320				
	2		5503		2275		6365		7621		1182				
	3		5582		2274		5992		7230		1152				
	4		5518		2274		5887		7175		1131				
	5		5375		2273		6057		7416		1167				
	6		5337		2272		6677		7878		1258				
	7		5456		2271		7709		7728		1360				
	8		5693		2272		8503		8146		1415				
	9		6183		2272		9311		7867		1281				
	10		6550		2273		9379		8070		1602				
	11		6883		2274		9362		8042		2173				
	12		6816		2275		9984		7932		2238				
	13		6734		2275		10245		7958		2353				
	14		6697		2277		10558		8059		2763				
	15		6847		2277		10962		8015		2731				
	16		6988		2277		10889		8457		2473				
	17		6843		2273		10847		8890		2281				
	18		6484		2273		10788		8679		2495				
	19		5916		2273		10430		8838		2779				
	20		5462		2273		10295		8896		3071				
	21		5367		2274		10987		9251		2980				
	22		5328		2274		10018		8888		3022				
	23		5307		2273		9114		8340		1836				
	24		5406		2275		7419		7951		1515				
