01/01/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		927		351		214		337		61		0		0
	2		927		352		213		319		51		0		0
	3		927		355		213		318		74		0		0
	4		927		356		214		316		304		0		0
	5		928		352		214		315		210		0		0
	6		928		351		214		328		134		0		0
	7		926		356		214		351		286		0		0
	8		926		358		215		363		475		79		0
	9		924		358		215		365		481		258		0
	10		923		357		214		366		318		551		0
	11		923		354		213		364		522		792		0
	12		921		352		213		365		772		857		0
	13		922		354		214		366		870		866		0
	14		922		354		215		365		838		773		0
	15		921		362		215		365		1019		432		0
	16		921		359		216		365		993		183		0
	17		921		357		215		364		755		18		0
	18		920		353		215		364		557		0		0
	19		920		356		215		360		367		0		0
	20		920		353		215		360		297		0		0
	21		920		349		215		363		265		0		0
	22		923		347		214		364		226		0		0
	23		924		345		214		339		274		0		0
	24		924		344		214		335		232		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1878		2268		10326		6272		2057				
	2		1845		2268		10144		5841		1739				
	3		1869		2268		9726		5776		1625				
	4		2106		2266		9346		5552		1621				
	5		2014		2267		9541		5558		1622				
	6		1952		2267		9837		5373		1693				
	7		2131		2266		9612		5579		1980				
	8		2414		2267		9485		5641		2297				
	9		2600		2267		9511		5915		2418				
	10		2728		2268		10162		5657		2296				
	11		3168		2270		9849		5501		2252				
	12		3480		2270		9295		5504		2211				
	13		3592		2268		9000		5520		2138				
	14		3467		2268		8643		5584		2260				
	15		3314		2267		8913		5357		2251				
	16		3037		2266		9282		5453		2327				
	17		2630		2266		10101		6041		2588				
	18		2401		2267		11258		7998		3220				
	19		2211		2265		11657		8495		3337				
	20		2138		2265		11712		8477		3064				
	21		2105		2266		11524		8428		2647				
	22		2066		2267		11095		7894		2363				
	23		2091		2268		10539		7187		1812				
	24		2047		2269		9904		6165		1795				
