10/27/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		886		331		138		89		3166		0		0
	2		887		328		138		53		2928		0		0
	3		888		323		138		52		2801		0		0
	4		887		322		138		52		2387		0		0
	5		887		305		139		52		2182		0		0
	6		887		297		138		89		1716		0		0
	7		887		286		136		91		1417		0		0
	8		887		278		131		121		981		260		0
	9		886		316		132		112		503		1715		0
	10		886		318		131		116		169		2949		280
	11		885		315		132		114		63		3568		409
	12		885		311		132		114		69		3690		460
	13		885		321		132		115		53		3728		498
	14		884		321		134		114		42		3791		503
	15		883		324		134		115		22		3733		512
	16		883		329		134		125		9		3358		503
	17		883		331		133		127		24		2168		398
	18		884		324		133		150		28		487		55
	19		884		329		133		200		65		0		0
	20		885		328		133		197		230		0		0
	21		885		328		146		188		302		0		0
	22		885		328		146		132		187		0		0
	23		885		326		146		106		121		0		0
	24		886		319		146		104		83		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4610		1137		2418		5268		430				
	2		4334		1138		2656		4917		469				
	3		4202		1138		2482		4907		438				
	4		3786		1135		3454		4777		435				
	5		3565		1134		3952		5036		461				
	6		3127		1135		5280		5592		520				
	7		2817		1135		6271		6534		755				
	8		2657		1135		7497		6619		930				
	9		3664		1136		6751		6322		738				
	10		4848		1137		5841		5768		640				
	11		5486		1137		4873		5859		604				
	12		5661		1137		5246		5633		576				
	13		5731		1135		5139		5551		594				
	14		5789		1135		5231		5465		677				
	15		5724		1136		5212		5516		764				
	16		5342		1136		5916		5833		806				
	17		4065		1136		7751		6120		879				
	18		2061		1135		10183		6891		1193				
	19		1612		1135		11392		7579		1485				
	20		1773		1136		11517		7326		1383				
	21		1848		1138		10398		7362		1375				
	22		1678		1138		10235		7006		1038				
	23		1584		1138		9648		6799		807				
	24		1539		1138		9071		6005		712				
