04/06/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		927		285		194		334		3005		0		0
	2		927		284		194		329		2846		0		0
	3		927		287		194		324		2808		0		0
	4		928		291		195		325		2867		0		0
	5		928		287		196		321		2873		0		0
	6		928		286		196		320		2828		0		0
	7		927		287		195		340		2641		6		0
	8		926		298		184		366		2469		205		0
	9		925		299		185		369		2720		619		80
	10		923		303		186		372		2689		964		255
	11		923		309		186		373		2955		1118		199
	12		921		311		186		371		2855		1249		195
	13		921		312		188		372		2929		1305		188
	14		921		307		188		387		3172		1302		209
	15		921		312		188		390		3613		1280		268
	16		921		312		189		391		3407		1204		238
	17		921		313		189		391		3042		910		238
	18		920		310		190		400		2730		533		243
	19		921		312		199		402		2810		0		92
	20		921		312		201		398		2956		0		0
	21		922		310		200		394		2711		0		0
	22		923		301		201		395		2741		0		0
	23		926		290		201		369		2841		0		0
	24		926		290		200		336		2751		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4742		2275		6271		7270		1830				
	2		4577		2275		5841		7217		1615				
	3		4538		2275		5631		6858		1380				
	4		4604		2277		5156		6936		1392				
	5		4602		2277		5338		7102		1389				
	6		4555		2279		4967		7682		1533				
	7		4395		2278		5064		7925		1764				
	8		4448		2279		5016		8426		1827				
	9		5198		2279		5311		8286		1901				
	10		5692		2280		5635		8270		2023				
	11		6063		2281		6109		7642		2312				
	12		6089		2280		6795		7420		1904				
	13		6215		2278		6862		6973		1949				
	14		6486		2279		6099		7355		1961				
	15		6971		2280		5596		7305		1933				
	16		6662		2281		5479		7721		2091				
	17		6004		2281		5454		8109		2145				
	18		5327		2281		5585		8442		2595				
	19		4886		2280		6223		8668		2612				
	20		4804		2282		6999		8485		3569				
	21		4553		2282		7341		8953		3718				
	22		4569		2282		7034		8664		3378				
	23		4627		2282		6453		8406		2670				
	24		4504		2280		5840		8135		1956				
