08/30/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		879		342		200		156		3750		0		0
	2		878		338		201		153		3772		0		0
	3		879		340		201		117		3416		0		0
	4		882		341		201		115		3073		0		0
	5		882		341		201		116		2988		0		0
	6		882		344		201		155		2903		0		0
	7		882		336		201		167		2728		41		0
	8		882		329		201		180		2651		931		0
	9		881		335		199		177		2347		2488		233
	10		879		316		199		185		2337		3426		383
	11		879		315		199		186		2279		3980		395
	12		879		315		198		186		2564		4167		395
	13		877		312		198		187		2706		4113		430
	14		876		315		197		192		2638		4044		395
	15		875		316		195		197		3130		3997		385
	16		875		316		195		212		3462		3811		242
	17		877		315		197		225		3708		3238		151
	18		874		312		198		224		3738		2089		52
	19		874		314		198		226		3731		546		0
	20		875		313		198		206		3600		0		0
	21		876		313		198		194		3416		0		0
	22		876		312		194		193		3013		0		0
	23		877		307		197		193		2874		0		0
	24		877		306		199		184		3026		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5327		2275		11003		7136		593				
	2		5342		2275		9935		6773		540				
	3		4953		2275		9275		6816		589				
	4		4612		2273		9015		6893		565				
	5		4527		2273		8882		6856		569				
	6		4484		2273		9063		6914		570				
	7		4356		2274		8871		7127		801				
	8		5175		2274		8479		6690		1025				
	9		6660		2272		8558		6494		955				
	10		7727		2274		9022		6447		1021				
	11		8234		2275		9938		6684		1191				
	12		8704		2274		10996		7088		1159				
	13		8823		2274		12010		7376		1427				
	14		8658		2272		13523		7298		1864				
	15		9095		2271		14493		7639		1797				
	16		9112		2271		15203		7816		2296				
	17		8710		2271		15518		8460		2661				
	18		7486		2272		16199		8951		2690				
	19		5889		2272		16472		9312		2667				
	20		5192		2271		16499		9189		2315				
	21		4997		2272		15848		9739		2110				
	22		4588		2274		14934		9730		1767				
	23		4447		2276		13526		9095		1377				
	24		4592		2277		11545		8515		1050				
