12/26/12			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		923		365		200		305		905		0		0
	2		923		367		200		270		1048		0		0
	3		923		370		199		269		775		0		0
	4		923		355		201		261		718		0		0
	5		923		356		201		258		830		0		0
	6		924		366		201		298		1131		0		0
	7		922		363		202		306		1590		0		0
	8		922		357		200		322		1820		73		0
	9		919		361		198		330		1758		233		0
	10		918		359		196		340		2314		476		35
	11		917		340		198		333		2932		617		44
	12		917		336		197		333		3322		720		41
	13		918		337		198		341		3286		677		35
	14		917		336		197		342		3224		598		42
	15		916		334		196		348		3245		356		54
	16		916		338		198		338		3283		215		62
	17		916		340		197		338		3210		13		6
	18		916		334		201		384		3036		0		0
	19		917		333		200		390		2627		0		0
	20		917		332		200		388		2024		0		0
	21		917		330		199		390		1552		0		0
	22		918		316		199		350		1457		0		0
	23		920		314		198		332		1263		0		0
	24		919		313		199		329		1404		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2692		2264		8339		5793		1665				
	2		2803		2265		8106		5489		1752				
	3		2533		2263		7925		5438		1793				
	4		2453		2264		7815		5532		1778				
	5		2564		2264		7793		5554		1785				
	6		2915		2265		8200		5884		1747				
	7		3379		2265		8861		6514		1851				
	8		3695		2266		9541		6377		2214				
	9		3799		2266		10666		6195		2338				
	10		4637		2266		10466		6306		2275				
	11		5382		2265		10252		6043		1976				
	12		5865		2265		9742		5911		1993				
	13		5792		2264		9492		5619		2249				
	14		5654		2264		9622		5433		2213				
	15		5448		2263		9545		5520		2175				
	16		5349		2262		9553		5681		2167				
	17		5020		2264		10341		6000		2477				
	18		4868		2265		11667		7516		3177				
	19		4462		2265		12170		7919		3263				
	20		3856		2266		12776		7686		3001				
	21		3382		2267		13005		7514		2599				
	22		3232		2267		12171		7495		2065				
	23		3021		2268		11726		6499		1799				
	24		3162		2268		10227		5909		1653				
