05/20/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		865		280		165		332		2556		0		0
	2		865		263		163		333		2219		0		0
	3		865		274		163		329		2142		0		0
	4		866		280		163		330		1697		0		0
	5		866		280		163		345		1105		0		0
	6		866		279		162		333		840		0		0
	7		865		278		162		341		851		73		0
	8		864		263		161		353		703		393		58
	9		862		232		160		356		917		803		264
	10		845		221		158		361		1304		1152		320
	11		831		226		158		366		1237		1400		327
	12		842		226		157		374		1074		1482		324
	13		842		228		141		377		734		1493		323
	14		849		227		134		402		310		1491		324
	15		845		227		135		408		71		1460		327
	16		847		230		137		411		47		1302		328
	17		845		236		137		416		197		1009		319
	18		868		231		136		419		645		626		298
	19		887		219		137		426		533		213		199
	20		886		251		137		420		776		0		22
	21		879		261		140		422		1187		0		0
	22		879		260		151		403		1397		0		0
	23		866		246		160		348		1640		0		0
	24		865		230		164		335		1639		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4194		2278		6155		8413		1426				
	2		3840		2278		6320		8114		1279				
	3		3770		2280		5906		8194		1145				
	4		3333		2280		5881		8365		1308				
	5		2756		2279		6797		8444		1373				
	6		2478		2280		7420		8843		1254				
	7		2570		2281		8006		8404		2174				
	8		2794		2279		9474		8611		2456				
	9		3594		2276		9561		8818		2777				
	10		4361		2276		10014		9072		2698				
	11		4546		2275		11357		8844		2724				
	12		4479		2274		12158		9053		2725				
	13		4137		2275		12802		9495		2690				
	14		3737		2276		14106		9325		2958				
	15		3474		2276		14665		9715		3180				
	16		3300		2277		14582		10042		3828				
	17		3158		2276		15026		9733		4248				
	18		3223		2278		15017		9742		4006				
	19		2613		2279		15021		9507		3830				
	20		2511		2279		14661		9339		3536				
	21		2883		2277		14157		9767		3617				
	22		3084		2276		13323		9718		2776				
	23		3255		2274		11315		9258		2061				
	24		3227		2273		9637		8577		1824				
