09/08/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		879		342		217		147		1371		0		0
	2		879		339		217		142		1342		0		0
	3		879		347		217		107		1383		0		0
	4		868		360		218		105		1407		0		0
	5		835		358		218		144		1410		0		0
	6		812		336		217		147		1426		44		0
	7		769		329		217		147		1417		67		0
	8		740		327		217		183		1416		432		0
	9		739		342		218		223		1313		1116		0
	10		736		347		217		216		1272		2227		10
	11		726		358		217		215		1242		3071		34
	12		720		355		216		252		1189		3038		115
	13		721		362		217		277		1189		2994		203
	14		720		370		216		275		1354		3012		254
	15		720		367		216		277		1605		2877		265
	16		721		373		217		270		2314		2875		265
	17		744		372		217		322		2803		2449		258
	18		801		373		217		326		2858		1432		258
	19		837		371		217		330		2695		289		107
	20		858		370		217		328		2481		0		20
	21		874		367		218		275		2384		0		14
	22		879		363		217		237		2209		0		0
	23		881		356		218		177		2214		0		0
	24		882		355		218		165		2368		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2956		2270		13288		5785		593				
	2		2919		2271		12156		5713		554				
	3		2933		2273		11440		5767		573				
	4		2958		2271		11580		5572		594				
	5		2966		2271		11942		5712		602				
	6		2983		2272		13167		5768		687				
	7		2946		2274		13538		7492		818				
	8		3316		2275		14599		7860		883				
	9		3951		2276		15384		7738		969				
	10		5024		2276		15000		8072		935				
	11		5863		2273		14314		8546		1327				
	12		5884		2272		15067		8396		1463				
	13		5962		2270		14965		8642		1687				
	14		6201		2265		14825		9096		1852				
	15		6325		2263		15197		9243		1940				
	16		7035		2263		15227		9349		1776				
	17		7166		2265		15000		9714		1907				
	18		6265		2267		14763		10308		2104				
	19		4845		2270		15446		10173		2311				
	20		4274		2268		16358		10002		2435				
	21		4131		2267		16557		9907		2139				
	22		3905		2266		15315		9658		1606				
	23		3845		2264		13730		8689		983				
	24		3987		2267		12777		6956		629				
