12/22/12			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		912		361		209		242		1081		2		0
	2		912		356		212		242		985		2		0
	3		913		368		212		242		876		2		0
	4		913		365		212		241		835		2		0
	5		913		369		212		239		788		2		0
	6		914		371		212		237		721		2		0
	7		915		367		210		253		596		3		0
	8		914		371		211		275		429		108		0
	9		914		371		211		282		220		302		0
	10		914		362		210		323		247		518		67
	11		915		371		212		322		396		647		78
	12		915		377		212		321		805		710		62
	13		914		375		213		322		1140		653		53
	14		914		371		210		323		1215		573		45
	15		914		372		212		324		1257		399		1
	16		914		376		213		324		1125		169		0
	17		914		376		212		317		724		13		0
	18		915		376		212		322		593		1		0
	19		915		372		212		360		535		1		0
	20		916		374		212		326		599		1		0
	21		916		370		212		327		774		1		0
	22		915		369		212		323		885		1		0
	23		915		372		212		292		800		1		0
	24		915		373		212		283		694		1		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2807		2261		10272		5322		1653				
	2		2709		2261		10053		5031		1649				
	3		2612		2263		9663		5501		1602				
	4		2568		2262		9358		5579		1631				
	5		2523		2263		9672		5361		1657				
	6		2456		2263		9454		5837		1939				
	7		2344		2262		8929		7178		2204				
	8		2307		2261		9847		7249		2188				
	9		2301		2260		10192		7595		2191				
	10		2641		2262		10244		7745		2142				
	11		2940		2263		10176		7104		2147				
	12		3402		2263		9221		7166		2236				
	13		3670		2260		9021		6695		2032				
	14		3650		2262		8958		6545		1894				
	15		3479		2263		9297		6085		2030				
	16		3122		2261		9456		6408		2218				
	17		2556		2261		10101		7576		2367				
	18		2419		2262		11679		8821		2919				
	19		2397		2262		12450		8459		2904				
	20		2428		2262		12372		8435		2611				
	21		2600		2263		11974		8232		2364				
	22		2705		2262		11132		8078		2126				
	23		2591		2263		11287		6635		2029				
	24		2478		2262		10012		6605		1863				
