04/24/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		844		264		209		265		1184		0		0
	2		842		262		209		271		1339		0		0
	3		842		263		210		271		1338		0		0
	4		841		247		210		272		990		0		0
	5		840		236		211		274		733		0		0
	6		841		235		210		268		593		0		0
	7		839		232		207		276		401		34		0
	8		838		231		197		277		344		252		0
	9		836		231		196		288		489		612		80
	10		835		230		195		293		581		906		226
	11		834		230		197		296		1003		1092		280
	12		835		230		197		302		1030		1169		203
	13		836		228		197		334		1118		1087		221
	14		835		227		197		351		1225		1042		114
	15		835		233		190		362		1278		1067		8
	16		836		235		188		360		1503		1003		165
	17		836		237		189		360		1936		826		256
	18		836		235		180		360		1969		542		229
	19		836		244		185		356		1854		177		79
	20		835		253		187		354		1892		0		0
	21		835		254		188		363		1822		0		0
	22		838		257		188		364		2008		0		0
	23		841		257		193		307		2040		0		0
	24		842		257		198		279		2333		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2760		2274		8838		7266		1529				
	2		2918		2275		8243		7156		1324				
	3		2920		2275		7892		7080		1160				
	4		2557		2274		7952		7168		1213				
	5		2290		2275		8247		7065		1173				
	6		2143		2275		9185		7104		1699				
	7		1988		2276		10573		6972		2269				
	8		2139		2277		11425		7352		2468				
	9		2731		2277		11401		7818		2313				
	10		3265		2278		11499		7975		2215				
	11		3932		2279		11454		7969		2247				
	12		3966		2276		11283		8019		2697				
	13		4022		2273		11411		7770		2829				
	14		3991		2273		11667		7801		2694				
	15		3973		2273		11473		7902		2831				
	16		4289		2273		10858		7975		2931				
	17		4640		2274		10605		7879		2672				
	18		4352		2273		10267		8080		2900				
	19		3731		2270		11227		7620		3041				
	20		3532		2271		11160		8044		3627				
	21		3463		2274		12235		7891		3576				
	22		3653		2272		10972		7916		3137				
	23		3636		2274		9766		7772		2296				
	24		3906		2274		8619		6773		1850				
