05/10/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		853		296		186		318		2610		0		0
	2		853		297		182		313		3094		0		0
	3		853		298		184		314		2831		0		0
	4		854		297		184		312		3113		0		0
	5		854		297		185		314		3281		0		0
	6		854		296		185		314		3061		0		0
	7		853		276		184		326		2587		61		0
	8		852		256		180		324		1870		405		18
	9		849		247		180		353		1063		863		235
	10		846		247		179		363		505		1202		267
	11		867		250		181		364		292		1404		307
	12		881		247		180		374		352		1486		309
	13		834		250		179		374		460		1522		304
	14		842		261		179		390		651		1511		302
	15		835		268		180		392		870		1454		223
	16		835		287		181		399		1511		1273		210
	17		852		293		181		399		2425		942		253
	18		871		293		180		412		2776		651		257
	19		892		293		181		409		3123		233		143
	20		899		293		181		416		3330		0		2
	21		878		299		183		411		3553		0		0
	22		881		306		183		391		3481		0		0
	23		897		318		182		338		3397		0		0
	24		873		335		185		325		3309		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4260		2269		5895		8774		1304				
	2		4737		2269		5387		8575		893				
	3		4478		2269		5276		8564		967				
	4		4757		2270		5357		7880		1078				
	5		4929		2269		5435		8057		1097				
	6		4707		2269		6396		8187		1300				
	7		4286		2268		7329		8223		1894				
	8		3905		2270		8345		8765		2271				
	9		3789		2272		9655		8670		2199				
	10		3609		2273		10444		8469		2466				
	11		3664		2274		10750		9128		2268				
	12		3830		2274		11345		8733		2329				
	13		3922		2272		10969		8489		2920				
	14		4136		2273		11057		8427		3258				
	15		4220		2271		11064		8691		3292				
	16		4695		2271		10847		9060		2911				
	17		5345		2272		10133		9028		3082				
	18		5439		2270		9804		9006		3169				
	19		5273		2272		9801		8781		3159				
	20		5139		2273		9495		8952		3275				
	21		5320		2274		9614		9684		3305				
	22		5239		2275		9485		9496		2777				
	23		5128		2274		9196		8594		2183				
	24		5024		2276		7838		8275		1644				
