09/25/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		876		326		170		153		681		0		0
	2		877		323		171		149		613		0		0
	3		878		318		171		119		506		0		0
	4		879		319		171		120		503		0		0
	5		880		321		171		120		503		0		0
	6		881		310		170		170		644		0		0
	7		882		308		170		171		484		0		0
	8		880		311		165		180		501		670		0
	9		880		325		167		173		798		2289		146
	10		878		334		168		170		980		3436		483
	11		876		338		168		168		907		3982		514
	12		875		337		170		174		894		4128		366
	13		874		337		170		177		847		4095		291
	14		873		338		170		179		1158		4068		273
	15		872		338		170		206		1300		3941		243
	16		872		341		169		248		1214		3626		245
	17		874		341		171		244		1133		2780		285
	18		874		342		171		248		1094		1239		267
	19		875		341		170		246		1401		0		57
	20		876		341		170		214		1820		0		0
	21		878		340		171		209		2101		0		0
	22		878		331		171		204		2181		0		0
	23		878		328		170		179		2414		0		0
	24		879		325		170		161		1931		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2206		2269		14234		5630		628				
	2		2134		2270		13830		4923		483				
	3		1992		2270		12987		5080		507				
	4		1992		2269		12978		4604		486				
	5		1994		2270		12630		4914		608				
	6		2175		2271		13355		5319		762				
	7		2015		2269		14301		6564		1140				
	8		2707		2268		15131		6852		749				
	9		4777		2269		14787		6564		762				
	10		6450		2269		14691		6435		789				
	11		6954		2271		15520		6402		795				
	12		6944		2269		15834		6794		1124				
	13		6791		2268		16988		6648		1133				
	14		7059		2266		17852		6529		1159				
	15		7070		2265		18213		6528		1603				
	16		6716		2266		18530		6944		1734				
	17		5828		2267		18922		7373		1887				
	18		4235		2268		19068		7898		2065				
	19		3089		2270		19428		7434		2083				
	20		3421		2271		18863		8293		2248				
	21		3698		2269		18201		7914		1914				
	22		3766		2268		16171		8094		1548				
	23		3969		2268		14505		7073		1086				
	24		3465		2269		13629		6199		643				
