05/22/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		839		337		193		220		2209		0		0
	2		840		336		192		202		2236		0		0
	3		839		335		193		199		2159		0		0
	4		839		338		192		198		2163		0		0
	5		839		333		192		172		1866		0		0
	6		839		314		192		214		1566		0		0
	7		839		332		192		229		1521		251		0
	8		838		342		192		242		1255		1192		9
	9		837		339		191		239		1149		1914		292
	10		836		337		186		233		824		2604		481
	11		834		334		186		242		648		2888		426
	12		834		319		189		253		532		3345		275
	13		834		318		188		264		555		3025		203
	14		834		305		189		277		514		2737		77
	15		834		316		190		279		537		2363		0
	16		836		332		190		289		420		2146		0
	17		881		346		191		280		588		1786		0
	18		889		345		191		288		813		1029		0
	19		888		343		191		292		1165		495		0
	20		889		343		191		326		1458		0		0
	21		887		344		191		337		1654		0		0
	22		888		343		190		320		1737		0		0
	23		888		331		190		258		1997		0		0
	24		886		320		189		222		2074		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3797		2285		6591		8218		1771				
	2		3807		2284		6231		8117		1301				
	3		3725		2284		6094		8014		997				
	4		3730		2285		5930		8043		913				
	5		3403		2286		6339		8287		1051				
	6		3126		2285		8017		8114		931				
	7		3363		2285		9109		7818		1358				
	8		4070		2285		9997		7491		1655				
	9		4961		2284		10445		7428		1450				
	10		5502		2284		11192		6796		1463				
	11		5560		2284		12216		6447		1341				
	12		5748		2283		12188		6509		1332				
	13		5386		2284		11964		6848		1679				
	14		4931		2285		12259		6928		2087				
	15		4520		2285		12244		7256		2355				
	16		4213		2285		12715		6908		2654				
	17		4071		2286		12557		6991		2927				
	18		3556		2286		12420		7321		3055				
	19		3373		2286		12093		7546		2989				
	20		3207		2286		11918		7849		3139				
	21		3413		2285		12331		8167		3337				
	22		3478		2286		11568		8550		2711				
	23		3664		2286		10445		8047		2065				
	24		3691		2286		8953		7854		1407				
