12/11/12			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		921		338		183		314		53		0		0
	2		922		339		183		302		23		0		0
	3		923		346		186		298		29		0		0
	4		924		357		185		301		40		0		0
	5		923		366		161		301		106		0		0
	6		922		366		146		338		138		0		0
	7		921		361		145		351		114		1		0
	8		921		362		145		352		113		128		0
	9		919		363		145		347		110		343		0
	10		916		346		144		344		114		598		31
	11		915		348		144		338		112		704		64
	12		914		348		142		324		111		785		57
	13		914		346		130		322		111		787		51
	14		914		346		129		317		161		648		61
	15		914		348		139		335		294		472		78
	16		914		350		144		353		552		203		67
	17		915		359		145		353		621		10		4
	18		918		352		146		393		666		0		0
	19		918		351		145		383		960		0		0
	20		919		352		148		358		1054		0		0
	21		919		353		147		360		997		0		0
	22		920		362		147		338		810		0		0
	23		921		366		146		318		812		0		0
	24		922		365		146		316		985		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1801		2253		8949		7407		1276				
	2		1762		2253		8130		7299		1350				
	3		1763		2252		8200		7020		1271				
	4		1786		2253		8174		6986		1279				
	5		1841		2254		8297		7409		1286				
	6		1894		2254		9433		7424		1388				
	7		1880		2255		11074		8227		1785				
	8		2008		2255		12807		7904		1762				
	9		2211		2256		12728		8217		1680				
	10		2478		2254		12568		8249		1634				
	11		2611		2254		12379		8318		1629				
	12		2667		2253		12106		8464		1614				
	13		2657		2252		11999		8215		1822				
	14		2577		2252		12230		8245		1881				
	15		2581		2251		12043		8138		1875				
	16		2583		2250		12356		8031		1816				
	17		2406		2254		13221		8333		2033				
	18		2470		2255		15817		8293		2527				
	19		2753		2255		15930		8279		2387				
	20		2828		2254		15069		8430		2319				
	21		2773		2256		14308		8484		2183				
	22		2573		2257		13604		8352		1715				
	23		2561		2257		11868		8007		1260				
	24		2731		2254		9449		7703		1282				
