07/10/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		886		316		206		202		2636		0		0
	2		887		332		198		185		2586		0		0
	3		887		339		177		153		2565		0		0
	4		887		339		204		153		2343		0		0
	5		887		337		204		146		2313		0		0
	6		887		314		200		180		2426		24		0
	7		887		307		201		182		2395		299		0
	8		885		307		192		198		2228		1218		0
	9		884		326		198		201		2030		2221		0
	10		882		331		200		203		1605		2983		45
	11		881		333		201		210		1254		3651		179
	12		883		338		202		193		1104		3914		291
	13		881		357		202		209		1276		3932		336
	14		882		358		203		209		1617		3952		320
	15		880		358		204		231		2047		3882		338
	16		878		360		204		266		2354		3706		338
	17		878		358		198		286		2323		3200		331
	18		879		358		197		287		2454		2498		324
	19		880		355		206		262		2573		1392		202
	20		879		356		208		242		2578		299		26
	21		881		351		206		244		2648		0		0
	22		883		338		207		225		2669		0		0
	23		885		354		206		202		2662		0		0
	24		885		354		207		192		2887		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4247		1882		10119		9596		1084				
	2		4188		1883		8967		9683		804				
	3		4121		1883		8777		9229		786				
	4		3927		1881		8393		9196		792				
	5		3888		1882		8489		9237		830				
	6		4030		1883		8886		9495		794				
	7		4271		1884		9556		9600		1014				
	8		5028		1884		10530		9335		1261				
	9		5860		1881		11182		9506		1296				
	10		6248		1880		12375		9358		1313				
	11		6709		1880		13492		8915		1536				
	12		6925		1879		15080		8446		1415				
	13		7193		1879		15483		8388		1709				
	14		7540		1879		15921		8537		2139				
	15		7939		1880		16112		8726		2585				
	16		8106		1878		16348		8717		3117				
	17		7573		1876		16766		9092		3315				
	18		6996		1878		16803		9123		3539				
	19		5869		1879		16244		9364		3821				
	20		4587		1878		16365		9178		3749				
	21		4332		1878		16051		9539		3326				
	22		4321		1879		15683		9722		2587				
	23		4311		1881		13793		9633		1814				
	24		4525		1884		11660		9170		1332				
