09/29/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		883		269		173		155		1025		0		0
	2		883		273		173		152		1282		0		0
	3		883		283		172		118		1146		0		0
	4		883		265		173		119		1048		0		0
	5		883		264		173		119		1073		0		0
	6		883		261		169		142		1147		0		0
	7		882		264		167		148		1075		2		0
	8		883		265		168		170		731		683		0
	9		883		268		170		171		340		2368		81
	10		882		268		171		172		247		3229		470
	11		881		272		170		174		190		4070		529
	12		881		258		168		174		297		4233		530
	13		880		274		170		180		935		4236		580
	14		878		275		169		182		1015		4242		633
	15		878		279		169		184		424		4216		647
	16		878		282		169		181		561		3820		572
	17		878		282		169		183		817		2980		574
	18		878		278		169		186		1079		1322		402
	19		878		278		169		223		1365		0		20
	20		878		278		170		223		1783		0		0
	21		879		285		170		187		1831		0		0
	22		881		292		170		180		1401		0		0
	23		881		277		170		158		1244		0		0
	24		880		270		169		156		996		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2505		2270		10015		5835		449				
	2		2762		2271		9328		5649		438				
	3		2602		2272		8742		5960		458				
	4		2489		2271		8743		6025		441				
	5		2511		2271		9297		5872		488				
	6		2602		2270		10019		6284		515				
	7		2539		2270		10977		7377		802				
	8		2900		2270		12140		7304		763				
	9		4281		2269		11976		7114		696				
	10		5440		2268		12131		6834		621				
	11		6285		2268		12420		6519		638				
	12		6541		2267		12846		6307		599				
	13		7255		2267		12256		6409		650				
	14		7395		2268		12034		6940		891				
	15		6797		2267		13142		6927		949				
	16		6464		2267		13782		7148		904				
	17		5883		2269		14280		7218		1214				
	18		4314		2267		15070		7532		1514				
	19		2934		2267		16081		7531		1695				
	20		3333		2267		16150		7981		2064				
	21		3353		2268		15837		7761		1598				
	22		2923		2269		14539		7833		1301				
	23		2730		2272		13561		6901		799				
	24		2471		2272		12101		6439		562				
