10/29/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		889		350		159		99		177		0		0
	2		888		350		159		93		85		0		0
	3		887		352		159		57		54		0		0
	4		887		351		158		57		34		0		0
	5		887		341		158		94		23		0		0
	6		888		315		158		97		21		0		0
	7		887		318		157		113		35		0		0
	8		887		313		155		129		62		283		0
	9		887		327		157		112		62		1819		36
	10		886		333		154		117		54		3211		436
	11		886		325		153		117		95		3712		539
	12		886		330		152		116		158		3883		526
	13		885		352		151		114		135		3840		508
	14		884		356		147		114		130		3800		504
	15		883		354		151		115		131		3706		516
	16		883		358		152		118		105		3259		511
	17		885		359		153		147		76		2069		399
	18		885		358		153		191		29		465		55
	19		885		358		153		194		37		0		0
	20		886		359		153		190		37		0		0
	21		886		357		153		194		32		0		0
	22		887		358		152		156		26		0		0
	23		887		357		152		115		44		0		0
	24		887		346		151		104		48		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1674		1136		11802		6837		414				
	2		1575		1137		11138		6706		386				
	3		1509		1138		10547		6923		421				
	4		1487		1137		10313		7061		416				
	5		1504		1137		10739		6886		379				
	6		1479		1137		11765		7130		549				
	7		1511		1137		13423		7075		896				
	8		1829		1136		14135		7354		958				
	9		3400		1136		13829		6883		660				
	10		5192		1134		12906		6729		499				
	11		5827		1134		13619		6159		415				
	12		6051		1134		14139		5776		413				
	13		5985		1133		14089		6202		532				
	14		5935		1133		14751		6067		561				
	15		5856		1132		14890		6397		598				
	16		5386		1132		15467		6399		656				
	17		4087		1132		16180		6945		812				
	18		2136		1132		16811		7146		1043				
	19		1627		1132		17067		7462		1304				
	20		1625		1132		17024		7774		1385				
	21		1623		1133		16671		7950		1203				
	22		1578		1133		15938		7694		984				
	23		1555		1133		14688		7706		820				
	24		1537		1133		12908		7672		537				
