06/04/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		841		327		194		220		2574		0		0
	2		841		328		193		208		2669		0		0
	3		842		329		193		173		2601		0		0
	4		842		328		192		174		2503		0		0
	5		841		324		192		174		2340		0		0
	6		837		307		192		214		2304		0		0
	7		842		314		192		222		2263		411		0
	8		842		351		192		226		2069		1578		52
	9		843		357		191		228		1837		2697		269
	10		842		354		185		229		1500		3458		440
	11		840		354		185		231		1174		3865		460
	12		839		359		186		231		1099		3909		432
	13		835		359		185		256		1095		3835		429
	14		832		361		187		275		1173		3713		430
	15		830		360		188		293		1431		3799		384
	16		835		363		189		275		1972		3527		339
	17		839		363		187		268		2634		2964		326
	18		840		363		190		283		3149		2346		308
	19		840		361		196		323		3551		1343		187
	20		841		362		200		309		3642		416		21
	21		841		363		201		293		3622		0		0
	22		838		362		199		233		3551		0		0
	23		839		359		190		223		3654		0		0
	24		840		357		192		221		3652		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4156		2285		8297		8098		948				
	2		4238		2284		6906		8577		712				
	3		4138		2284		6516		8434		816				
	4		4039		2285		6174		8519		829				
	5		3872		2284		6460		8793		792				
	6		3853		2283		7298		8747		837				
	7		4243		2284		7706		9129		1104				
	8		5309		2285		8719		8283		1456				
	9		6421		2278		9320		7836		1460				
	10		7009		2284		9724		7800		1478				
	11		7109		2284		10875		7914		1340				
	12		7055		2282		11811		7781		1462				
	13		6994		2283		12242		7501		1867				
	14		6970		2283		12958		7569		2238				
	15		7284		2285		13581		7202		2824				
	16		7500		2285		13958		7370		3118				
	17		7582		2284		14276		7356		3435				
	18		7478		2285		13609		8025		3649				
	19		6801		2286		13530		8348		3744				
	20		5790		2286		13483		8807		3434				
	21		5320		2286		13604		9075		3143				
	22		5183		2286		12613		9292		2760				
	23		5266		2285		11196		8931		1533				
	24		5262		2284		9160		8771		848				
