05/21/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		864		243		165		336		1701		0		0
	2		864		268		165		335		1937		0		0
	3		865		269		166		333		2084		0		0
	4		864		272		167		333		1883		0		0
	5		863		271		166		333		1847		0		0
	6		863		270		166		335		1831		0		0
	7		863		272		164		349		1687		79		0
	8		865		270		163		359		1474		391		0
	9		863		275		163		361		1508		771		20
	10		861		275		154		358		1800		1047		146
	11		868		272		154		361		1979		1293		198
	12		860		274		154		377		2378		1420		190
	13		881		273		156		380		2611		1449		80
	14		892		274		155		400		2783		1465		44
	15		873		288		154		411		2783		1398		100
	16		860		288		161		408		2823		1200		77
	17		860		292		161		409		3151		923		71
	18		861		292		162		408		3084		640		112
	19		861		291		163		403		3016		224		67
	20		861		291		164		408		2939		0		2
	21		862		291		164		390		2633		0		0
	22		863		291		164		393		2332		0		0
	23		878		285		164		359		2466		0		0
	24		866		285		163		352		2994		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3305		2275		8281		8676		1527				
	2		3564		2277		7277		8662		1430				
	3		3712		2277		6777		8489		1442				
	4		3513		2277		7103		8280		1239				
	5		3475		2276		7404		8324		1144				
	6		3459		2277		7870		8665		1248				
	7		3414		2277		8198		8882		1660				
	8		3521		2277		9434		9344		1795				
	9		3959		2277		9796		8986		2395				
	10		4641		2278		10136		9121		2188				
	11		5126		2276		10866		8998		2124				
	12		5653		2275		10835		8983		2406				
	13		5829		2274		10981		9105		2348				
	14		6013		2273		11110		9359		2508				
	15		6008		2272		11722		8990		2744				
	16		5817		2273		12118		8734		3006				
	17		5866		2274		11786		8989		3110				
	18		5559		2275		11562		9069		3169				
	19		5026		2275		10953		9273		3352				
	20		4689		2276		11144		9079		3157				
	21		4338		2276		11225		9626		3520				
	22		4039		2276		10421		9814		3269				
	23		4148		2276		9301		8943		2406				
	24		4658		2276		7947		8448		1499				
