06/27/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		893		307		205		232		3407		0		0
	2		895		306		205		232		3378		0		0
	3		895		307		205		225		3414		0		0
	4		896		310		204		190		3172		0		0
	5		897		307		203		190		3166		0		0
	6		896		289		199		245		3165		0		0
	7		896		298		198		255		3528		316		0
	8		896		313		198		255		3570		1388		39
	9		895		325		198		250		3286		2535		237
	10		893		336		200		263		3090		3299		393
	11		892		335		202		253		2999		3772		519
	12		889		334		203		291		2788		3962		620
	13		885		338		207		298		3275		3988		638
	14		883		332		207		290		3846		3981		637
	15		883		337		208		305		4196		3930		629
	16		882		341		208		308		4355		3661		613
	17		881		340		208		328		4259		3131		575
	18		882		340		207		372		4051		2357		539
	19		881		338		207		334		4008		1219		332
	20		882		337		206		332		3877		260		45
	21		883		335		206		330		4050		0		0
	22		885		335		206		333		3619		0		0
	23		886		330		204		279		3366		0		0
	24		889		323		207		250		3126		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5044		2283		6291		9529		1622				
	2		5016		2283		5579		9209		1442				
	3		5046		2283		5032		9004		1372				
	4		4771		2283		5113		8846		1419				
	5		4763		2284		5440		8851		1377				
	6		4794		2283		6032		8894		1106				
	7		5492		2282		6514		8940		1310				
	8		6659		2283		7350		8801		1233				
	9		7727		2283		7585		8986		1367				
	10		8475		2283		8720		8299		1189				
	11		8972		2284		8649		8588		1525				
	12		9088		2284		9224		8752		1580				
	13		9628		2284		9685		8231		1660				
	14		10175		2284		9652		8094		2208				
	15		10489		2284		9725		8557		2342				
	16		10367		2282		10019		8775		2759				
	17		9721		2280		10652		9052		3033				
	18		8747		2280		11024		9279		3377				
	19		7319		2281		11549		9561		3413				
	20		5941		2282		11519		9874		3601				
	21		5803		2283		11350		10027		3511				
	22		5377		2283		10438		10275		3817				
	23		5065		2283		10030		9774		2728				
	24		4795		2283		8779		9593		1935				
