10/12/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		874		284		171		136		2387		0		0
	2		874		283		171		125		2558		0		0
	3		875		284		171		100		2760		0		0
	4		876		287		171		89		2489		0		0
	5		877		289		171		86		2439		0		0
	6		877		290		170		86		2685		0		0
	7		878		292		169		119		2876		0		0
	8		878		295		169		121		2298		447		0
	9		879		291		168		121		1580		2036		51
	10		879		290		167		153		1224		3225		405
	11		879		295		167		159		1264		3662		411
	12		879		295		165		160		1634		4019		324
	13		877		299		164		176		1638		3999		212
	14		877		310		165		178		1502		3990		396
	15		878		310		165		186		1269		3941		415
	16		878		311		165		216		1017		3494		490
	17		878		314		163		217		767		2545		429
	18		878		317		163		227		499		876		141
	19		879		295		165		270		342		0		0
	20		879		295		165		270		305		0		0
	21		880		291		161		234		305		0		0
	22		880		280		162		184		266		0		0
	23		881		278		165		163		276		0		0
	24		881		280		165		147		174		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3852		1137		15027		5808		439				
	2		4011		1136		13863		5910		370				
	3		4190		1136		12899		5977		359				
	4		3913		1135		12936		5601		385				
	5		3862		1135		12885		5590		393				
	6		4107		1134		12941		5657		418				
	7		4335		1133		12843		5647		435				
	8		4209		1133		12897		5640		458				
	9		5126		1132		13071		5171		440				
	10		6341		1132		12432		5023		517				
	11		6836		1132		12753		4807		517				
	12		7477		1132		12895		4839		550				
	13		7367		1132		13525		5353		665				
	14		7418		1131		14418		5234		753				
	15		7164		1130		15054		5680		999				
	16		6570		1129		16783		5661		1052				
	17		5312		1128		18276		5962		1407				
	18		3102		1128		20616		6549		1594				
	19		1950		1129		22109		6902		1785				
	20		1913		1130		22639		7094		1805				
	21		1871		1131		21804		7159		1435				
	22		1772		1132		20438		6998		1113				
	23		1762		1133		18622		6860		747				
	24		1647		1134		16959		6089		585				
