06/24/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		885		291		201		210		4284		0		0
	2		888		309		201		202		4185		0		0
	3		887		315		200		165		4036		0		0
	4		887		315		201		164		3780		0		0
	5		889		314		200		164		3660		0		0
	6		889		296		200		203		3632		0		0
	7		886		299		200		215		3630		350		0
	8		887		318		199		218		3361		1478		63
	9		891		322		200		225		2820		2591		377
	10		867		321		198		239		2684		3312		581
	11		844		321		200		240		2766		3785		642
	12		839		325		200		254		2490		3916		656
	13		824		326		201		247		2328		3981		653
	14		824		326		201		257		2930		3981		645
	15		824		327		202		278		3447		3933		644
	16		826		329		203		291		3746		3699		634
	17		823		329		201		330		3796		3200		578
	18		868		331		191		291		3736		2463		457
	19		876		326		191		293		3666		1311		330
	20		876		324		192		290		3636		283		44
	21		876		331		197		292		3586		0		0
	22		878		334		199		285		3646		0		0
	23		878		327		202		253		3777		0		0
	24		884		302		202		219		3801		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5871		2282		7257		8179		1197				
	2		5785		2281		6227		8199		1117				
	3		5603		2281		5830		8091		1119				
	4		5346		2281		5670		8260		1125				
	5		5226		2282		6091		8348		1218				
	6		5221		2282		6645		8658		1107				
	7		5580		2282		7342		8645		1370				
	8		6525		2282		8064		8486		1630				
	9		7426		2281		8623		8473		1743				
	10		8202		2281		9357		7875		1766				
	11		8797		2281		9749		8019		1859				
	12		8678		2280		10482		8008		2302				
	13		8561		2279		11426		7359		2738				
	14		9165		2278		12264		7026		2783				
	15		9654		2277		12601		7212		2817				
	16		9729		2277		13136		7177		3011				
	17		9258		2278		13230		7526		3489				
	18		8337		2279		13529		7905		3671				
	19		6993		2279		13913		8145		3710				
	20		5645		2280		13895		8356		3706				
	21		5282		2280		13608		8823		3608				
	22		5343		2281		12752		8896		3352				
	23		5436		2284		10601		8949		2523				
	24		5408		2282		8908		8623		1803				
