08/12/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		884		293		196		171		1602		0		0
	2		885		287		198		154		1488		0		0
	3		885		286		199		123		1435		0		0
	4		885		289		199		122		1434		0		0
	5		885		291		198		122		1399		0		0
	6		884		292		196		160		1194		0		0
	7		884		293		195		170		916		29		0
	8		883		303		195		195		853		588		0
	9		883		308		194		200		983		1640		50
	10		882		308		180		220		919		2656		178
	11		881		309		178		230		943		3037		212
	12		880		311		180		236		924		2907		284
	13		878		340		181		279		1086		3365		321
	14		877		351		184		253		1064		3200		314
	15		876		366		186		251		1107		3375		263
	16		876		376		187		269		1198		3354		238
	17		876		370		187		321		1261		2624		72
	18		877		365		186		340		1381		1819		113
	19		877		366		188		327		1627		748		28
	20		878		367		187		299		1960		0		0
	21		879		372		186		266		2337		0		0
	22		880		363		185		242		2460		0		0
	23		881		342		185		208		2141		0		0
	24		882		357		186		181		1986		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3145		2269		13247		7321		686				
	2		3012		2270		12615		6897		727				
	3		2928		2271		12084		6691		676				
	4		2929		2271		11651		6854		478				
	5		2894		2272		11837		6920		511				
	6		2726		2270		12664		7087		677				
	7		2488		2271		13780		7212		734				
	8		3019		2270		14152		7602		908				
	9		4259		2272		14928		7240		880				
	10		5344		2273		14752		7879		910				
	11		5789		2273		15724		7878		1122				
	12		5722		2273		16533		7832		2047				
	13		6452		2271		17056		7810		2041				
	14		6243		2268		17942		8029		2592				
	15		6425		2265		18302		8299		3023				
	16		6497		2262		18257		8725		3322				
	17		5711		2262		18705		8677		3813				
	18		5081		2263		17958		9384		3862				
	19		4160		2266		17685		9394		3653				
	20		3691		2268		17503		9185		3039				
	21		4041		2268		17020		9602		2889				
	22		4130		2268		16053		9510		2054				
	23		3757		2271		14895		8998		1047				
	24		3592		2275		13763		7771		687				
