06/17/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		871		354		205		212		2951		0		0
	2		872		352		204		205		3048		0		0
	3		873		353		204		177		3039		0		0
	4		873		353		203		177		2998		0		0
	5		873		350		203		178		2862		0		0
	6		873		331		203		209		2609		0		0
	7		873		332		201		221		2524		367		0
	8		873		330		201		223		2308		1523		39
	9		873		352		199		231		2390		2637		291
	10		872		357		196		233		2496		3365		348
	11		871		358		200		232		2687		3807		373
	12		871		360		201		257		2835		3946		410
	13		869		349		202		267		2915		3897		505
	14		868		344		203		269		2905		3872		522
	15		868		343		203		267		2795		3885		530
	16		867		344		206		276		2603		3673		531
	17		866		350		205		281		2796		3139		416
	18		866		364		205		285		2735		2404		393
	19		865		357		205		301		2803		1251		253
	20		865		360		204		295		2671		274		15
	21		867		362		205		278		2560		0		0
	22		867		362		205		253		2634		0		0
	23		867		358		205		248		2541		0		0
	24		870		352		205		218		2674		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4593		2283		6931		8441		1118				
	2		4682		2283		5969		8387		930				
	3		4646		2283		5841		7998		945				
	4		4604		2282		5724		7773		936				
	5		4466		2282		5701		8132		962				
	6		4224		2282		5932		8925		1078				
	7		4519		2281		6788		8982		1450				
	8		5496		2281		7692		8492		1648				
	9		6971		2281		7961		8259		1490				
	10		7868		2280		8262		8026		1520				
	11		8529		2279		8466		7923		1656				
	12		8879		2280		8448		8072		1723				
	13		9004		2281		8400		7975		1843				
	14		8981		2281		8574		8106		2070				
	15		8890		2283		8995		8210		2221				
	16		8500		2284		9081		8312		2817				
	17		8053		2283		9872		8163		2909				
	18		7253		2283		9740		8585		3298				
	19		6035		2281		9609		8959		3765				
	20		4685		2280		10167		9019		3743				
	21		4273		2281		10949		9268		3706				
	22		4321		2280		11023		9439		2988				
	23		4218		2283		9811		9136		2113				
	24		4319		2280		8216		8787		1493				
