04/20/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		939		224		214		291		2798		0		0
	2		941		221		213		289		2622		0		0
	3		941		215		214		286		2748		0		0
	4		942		215		213		285		2659		0		0
	5		943		217		210		286		2630		0		0
	6		943		217		203		286		2536		0		0
	7		942		215		202		298		2322		23		0
	8		942		221		172		316		1794		259		0
	9		940		243		161		317		1366		734		111
	10		938		247		163		318		1337		1040		209
	11		937		246		172		321		974		1240		225
	12		937		247		179		329		926		1309		224
	13		937		247		186		337		723		1317		221
	14		936		246		186		336		505		1286		221
	15		938		248		188		337		276		1238		235
	16		944		249		210		339		160		1126		280
	17		920		264		213		339		220		893		292
	18		917		264		210		336		616		562		263
	19		917		259		199		348		1085		166		108
	20		918		260		187		351		1453		0		0
	21		918		261		175		352		1738		0		0
	22		919		260		174		352		1818		0		0
	23		920		260		179		325		2021		0		0
	24		920		262		179		290		1959		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4487		2281		6013		8447		1566				
	2		4308		2279		5668		8335		1434				
	3		4425		2280		5220		8205		1202				
	4		4313		2280		5024		8144		1184				
	5		4283		2280		5336		7773		1071				
	6		4183		2279		5269		8066		1336				
	7		4002		2280		5262		8138		1636				
	8		3703		2279		5671		8440		1708				
	9		3872		2279		6301		8780		1694				
	10		4251		2280		6777		8950		1497				
	11		4115		2279		7290		8838		1495				
	12		4152		2278		7419		8791		1732				
	13		3967		2279		7520		8965		1825				
	14		3717		2279		7689		9136		1882				
	15		3457		2279		7921		9202		2064				
	16		3307		2280		8141		9279		2162				
	17		3140		2279		8271		9654		2223				
	18		3169		2279		8295		10024		2193				
	19		3081		2280		8308		10246		2274				
	20		3169		2279		8367		9964		3075				
	21		3441		2280		8529		10361		3100				
	22		3521		2280		8098		9948		2941				
	23		3703		2279		7711		9269		2305				
	24		3607		2280		6764		8956		1744				
