09/21/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		878		325		152		154		2494		0		0
	2		879		333		153		147		2320		0		0
	3		880		330		153		114		2218		0		0
	4		880		328		153		116		1999		0		0
	5		881		328		153		115		1686		0		0
	6		881		338		153		114		1576		0		0
	7		881		345		152		116		1510		0		0
	8		880		347		155		130		1441		630		0
	9		880		338		163		137		1409		2132		71
	10		879		327		166		173		1372		3327		230
	11		878		335		165		175		1354		3962		312
	12		877		340		165		188		1292		4160		406
	13		875		337		165		169		1177		4173		469
	14		874		336		166		168		1199		4174		355
	15		872		333		166		187		1210		4107		233
	16		872		333		166		200		1297		3754		240
	17		872		331		166		202		1493		3015		242
	18		872		335		166		209		1929		1550		180
	19		872		341		167		208		2399		0		10
	20		873		343		167		208		3015		0		0
	21		873		344		167		208		2966		0		0
	22		874		344		164		197		2951		0		0
	23		875		340		165		181		2862		0		0
	24		876		331		166		162		2781		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4003		2262		11741		5171		457				
	2		3833		2262		10985		5137		367				
	3		3695		2265		10375		5128		372				
	4		3475		2266		10100		5151		364				
	5		3163		2263		10358		5066		398				
	6		3062		2263		10654		5056		415				
	7		3004		2267		10732		5438		425				
	8		3584		2267		10663		5270		415				
	9		5131		2266		10541		4881		418				
	10		6474		2268		10268		4652		371				
	11		7181		2268		10043		4763		528				
	12		7428		2267		10115		5002		686				
	13		7364		2265		10414		5368		837				
	14		7272		2262		10948		5823		919				
	15		7108		2262		11790		6186		949				
	16		6862		2261		12598		6337		1219				
	17		6321		2264		13538		6557		1240				
	18		5241		2266		14026		7071		1604				
	19		3996		2267		14447		7241		1851				
	20		4607		2266		14506		7815		1841				
	21		4559		2267		14353		7766		1506				
	22		4530		2268		13589		7195		1109				
	23		4422		2269		12700		5960		840				
	24		4316		2269		11585		5346		560				
