07/19/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		881		361		209		205		2871		0		0
	2		884		359		208		206		2662		0		0
	3		884		359		208		197		2369		0		0
	4		884		361		207		166		1973		0		0
	5		878		367		208		167		1801		0		0
	6		878		364		207		204		1632		0		0
	7		879		367		204		209		1477		99		0
	8		878		370		201		220		1091		724		0
	9		876		369		203		228		846		1479		0
	10		877		369		203		239		555		2178		24
	11		876		365		203		237		375		2803		0
	12		872		364		203		245		358		3092		0
	13		870		366		204		244		387		3073		0
	14		871		360		204		257		514		2956		0
	15		871		369		207		258		545		2882		0
	16		871		364		207		266		736		2496		0
	17		871		368		206		276		803		2023		0
	18		870		349		206		305		927		1489		0
	19		871		352		208		278		1164		742		0
	20		872		364		209		257		1664		144		0
	21		873		371		209		250		1922		0		0
	22		872		368		209		246		1894		0		0
	23		882		366		209		221		1899		0		0
	24		882		364		209		211		1880		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4527		2149		9504		8646		934				
	2		4319		1919		8899		8691		808				
	3		4018		1697		8695		8697		847				
	4		3592		1565		8752		8831		815				
	5		3422		1443		8899		8848		828				
	6		3285		1333		9093		9072		827				
	7		3235		1222		9013		9394		928				
	8		3485		1153		9559		8994		1276				
	9		4001		1133		10369		8944		1482				
	10		4446		1133		11052		8972		1647				
	11		4860		1133		11079		8655		2182				
	12		5133		1133		11169		8991		2102				
	13		5144		1133		11532		9251		2094				
	14		5162		1135		12002		9138		2355				
	15		5132		1274		12409		8976		2642				
	16		4939		1367		12566		8998		3137				
	17		4546		1498		12617		9361		3512				
	18		4147		1610		12239		10057		3768				
	19		3617		1782		12681		9634		3810				
	20		3510		1960		12228		9453		3742				
	21		3625		2076		12688		9570		3207				
	22		3589		2078		13723		8280		2686				
	23		3578		2077		12144		8967		1783				
	24		3547		2110		10572		9003		1394				
