05/09/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		883		312		187		313		3358		0		0
	2		884		313		187		313		3453		0		0
	3		885		297		188		313		3367		0		0
	4		885		295		188		314		3349		0		0
	5		885		293		188		313		3253		0		0
	6		884		288		187		314		3128		0		0
	7		882		286		187		327		3014		61		0
	8		882		287		188		339		2776		375		11
	9		879		287		186		360		2583		846		213
	10		876		285		183		362		2134		1195		237
	11		876		285		186		351		1702		1386		297
	12		876		288		185		354		1614		1413		303
	13		876		290		183		367		1307		1390		100
	14		875		291		184		387		1505		1361		1
	15		874		292		185		401		2344		1347		2
	16		874		293		185		412		2805		1092		4
	17		875		293		188		408		3322		878		0
	18		874		292		189		392		3277		499		0
	19		874		292		189		393		3017		176		0
	20		875		292		185		389		2947		0		0
	21		876		292		186		387		3243		0		0
	22		867		293		185		377		3093		0		0
	23		853		292		184		349		2835		0		0
	24		853		293		184		331		2579		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5051		2264		5485		8474		1113				
	2		5148		2265		5121		7994		1118				
	3		5047		2265		4849		7946		1144				
	4		5029		2263		4752		7906		1130				
	5		4930		2264		5007		8187		1229				
	6		4798		2264		5354		8718		1381				
	7		4757		2265		6087		8729		2070				
	8		4859		2267		7149		9173		2136				
	9		5354		2269		7232		9143		2511				
	10		5272		2269		7998		9108		2501				
	11		5081		2268		8819		8926		2619				
	12		5033		2270		9142		9065		2514				
	13		4512		2269		9151		9456		2606				
	14		4603		2268		9409		9329		2697				
	15		5446		2269		8958		8785		2823				
	16		5666		2271		8497		8933		2860				
	17		5965		2269		8679		8219		2928				
	18		5524		2266		8749		8227		3024				
	19		4940		2269		9072		8295		3127				
	20		4705		2271		9309		9031		3203				
	21		4982		2273		9525		9160		3591				
	22		4812		2272		8836		9171		3428				
	23		4511		2272		7784		8883		2688				
	24		4238		2271		7173		8595		1556				
