05/04/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		920		300		170		318		1875		0		0
	2		919		298		169		317		1672		0		0
	3		919		302		169		324		1694		0		0
	4		919		302		169		320		1794		0		0
	5		919		306		170		316		1563		0		0
	6		920		304		170		316		1584		0		0
	7		920		306		170		330		1787		53		0
	8		920		297		170		335		2001		329		1
	9		918		300		169		345		1902		739		176
	10		918		300		172		353		1920		1032		267
	11		918		303		174		353		1793		1229		293
	12		917		304		174		361		1573		1314		288
	13		917		303		172		364		1416		1326		271
	14		916		303		172		377		1731		1318		265
	15		916		301		172		373		2011		1267		268
	16		915		302		172		373		2113		1109		256
	17		914		303		170		378		2085		824		229
	18		915		299		170		397		2212		542		190
	19		916		293		171		392		2254		203		74
	20		916		300		171		392		2206		0		0
	21		917		299		171		394		2305		0		0
	22		918		302		171		373		2223		0		0
	23		920		303		170		347		2191		0		0
	24		922		302		169		329		2176		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3579		2274		8012		8876		1389				
	2		3371		2274		7849		8155		1361				
	3		3403		2275		7404		8130		1346				
	4		3500		2275		6864		8159		1030				
	5		3271		2276		6793		8284		946				
	6		3290		2275		6596		8121		1272				
	7		3565		2277		6753		7738		1327				
	8		4052		2277		6925		7638		1692				
	9		4550		2276		7016		8272		1587				
	10		4963		2275		7193		8493		1968				
	11		5063		2274		7722		8811		2020				
	12		4931		2276		8354		8846		2007				
	13		4771		2273		8467		8939		2217				
	14		5082		2271		8288		8711		2757				
	15		5307		2273		8291		8859		2895				
	16		5240		2272		8785		8731		2969				
	17		4904		2273		9085		8768		3185				
	18		4724		2275		9069		8926		3168				
	19		4301		2276		8615		9278		3471				
	20		3995		2275		8308		9821		3662				
	21		4082		2272		9307		10152		2946				
	22		3983		2270		8413		10073		2935				
	23		3928		2268		8108		9475		2138				
	24		3894		2269		7524		8810		1510				
