03/30/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		922		324		185		322		825		0		0
	2		923		329		185		321		1008		0		0
	3		924		332		189		319		811		0		0
	4		924		332		189		321		877		0		0
	5		924		327		190		321		692		0		0
	6		924		332		190		320		606		0		0
	7		923		329		190		334		485		0		0
	8		923		330		190		341		621		109		0
	9		921		322		190		351		813		451		0
	10		920		315		189		355		1013		760		33
	11		919		316		189		366		1016		993		49
	12		918		314		188		365		895		1098		139
	13		917		316		190		365		886		1185		253
	14		916		316		190		367		943		1172		264
	15		916		319		191		366		1149		1160		274
	16		917		314		189		368		1538		1080		283
	17		918		315		189		375		1783		779		246
	18		918		318		190		377		1627		423		189
	19		919		318		193		375		1423		0		70
	20		919		318		194		390		1720		0		0
	21		919		315		194		390		2013		0		0
	22		919		315		194		389		1953		0		0
	23		922		316		193		361		1882		0		0
	24		922		314		193		343		1873		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2576		2276		9085		5824		1419				
	2		2762		2275		8490		5741		1289				
	3		2571		2276		8473		5672		1408				
	4		2638		2276		8344		5569		1213				
	5		2450		2275		8475		5344		1269				
	6		2369		2277		7759		5793		1455				
	7		2257		2276		7466		6699		1804				
	8		2515		2275		7507		7220		1888				
	9		3050		2274		7589		7499		2087				
	10		3585		2274		8132		7273		2068				
	11		3847		2274		8279		7547		2324				
	12		3917		2274		8496		7503		2296				
	13		4111		2274		8296		7432		2321				
	14		4167		2274		8259		7408		2278				
	15		4376		2274		8033		7224		2179				
	16		4689		2272		7610		7246		2115				
	17		4606		2272		7733		6883		2215				
	18		4041		2272		7921		7359		2332				
	19		3382		2272		8077		8264		2435				
	20		3537		2272		8770		8149		3055				
	21		3828		2273		8812		8234		3008				
	22		3766		2271		8343		8008		2815				
	23		3670		2271		8581		6905		2155				
	24		3642		2271		8498		5916		1494				
