04/27/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		906		262		184		282		3114		0		0
	2		909		259		183		284		3025		0		0
	3		910		258		184		285		2968		0		0
	4		912		257		184		286		2752		0		0
	5		910		258		185		286		2469		0		0
	6		909		270		186		286		2113		0		0
	7		908		268		188		297		1741		38		0
	8		907		291		187		310		1262		319		1
	9		905		291		187		317		822		737		189
	10		904		268		185		322		449		1035		287
	11		902		268		184		320		206		1232		303
	12		902		269		185		323		156		1326		301
	13		903		269		186		327		210		1342		296
	14		903		267		187		339		262		1335		297
	15		903		267		187		354		627		1297		295
	16		903		269		187		350		1344		1164		298
	17		902		276		189		354		1875		926		285
	18		897		273		189		355		2368		583		247
	19		898		275		189		357		2669		181		113
	20		904		287		190		359		2883		0		0
	21		906		289		190		348		3210		0		0
	22		907		289		190		347		3359		0		0
	23		911		289		190		303		3385		0		0
	24		912		289		190		290		3278		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4745		2278		7038		7190		1658				
	2		4657		2278		6915		6584		1406				
	3		4601		2279		6497		6494		1415				
	4		4389		2282		6165		6663		1456				
	5		4105		2278		6588		6560		1456				
	6		3762		2276		6742		7042		1539				
	7		3440		2278		6426		7881		1759				
	8		3277		2278		7257		7851		2061				
	9		3447		2278		7342		8725		2195				
	10		3450		2278		8130		8703		2141				
	11		3415		2280		8617		8715		2099				
	12		3461		2278		8824		8846		2071				
	13		3533		2275		8588		9123		2237				
	14		3590		2275		9263		8742		2153				
	15		3930		2276		8751		8941		2424				
	16		4515		2275		8882		8473		2531				
	17		4808		2275		8681		8623		2656				
	18		4912		2276		8831		8509		2727				
	19		4683		2275		8895		8515		2963				
	20		4627		2276		9057		8492		3190				
	21		4941		2277		9039		8927		3331				
	22		5089		2277		8154		8770		3144				
	23		5073		2277		7539		8474		2281				
	24		4957		2277		6959		8078		1898				
