10/14/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		886		286		158		121		712		0		0
	2		886		290		158		115		1005		0		0
	3		887		294		156		81		1147		0		0
	4		887		296		158		79		1170		0		0
	5		886		299		157		80		1115		0		0
	6		884		279		156		116		847		0		0
	7		884		291		153		114		601		0		0
	8		885		270		150		136		571		461		0
	9		885		272		152		131		748		2122		84
	10		883		286		154		145		943		3364		453
	11		881		300		154		144		1132		3905		460
	12		880		301		152		154		1062		4031		505
	13		880		304		152		154		1014		4008		532
	14		879		304		156		155		1273		3996		547
	15		878		308		157		161		1648		3852		549
	16		877		311		157		154		1754		3042		534
	17		877		307		157		173		1723		1831		335
	18		876		305		159		231		1535		517		13
	19		876		305		158		241		1514		0		0
	20		877		306		156		245		1492		0		0
	21		878		305		158		197		1676		0		0
	22		878		303		157		151		1452		0		0
	23		878		299		157		138		836		0		0
	24		880		300		158		134		725		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2162		1122		17188		5799		493				
	2		2455		1124		16160		5846		363				
	3		2565		1124		15474		5874		375				
	4		2589		1124		15195		5897		375				
	5		2538		1125		15523		6168		379				
	6		2282		1125		17027		6198		483				
	7		2043		1126		18605		7196		1084				
	8		2473		1126		19439		6632		1238				
	9		4393		1126		18382		6579		947				
	10		6228		1127		17147		6556		747				
	11		6976		1126		16911		6525		637				
	12		7085		1122		16912		5487		1159				
	13		7044		1122		17594		4490		1252				
	14		7309		1123		17627		4848		1483				
	15		7553		1121		17781		5262		1443				
	16		6830		1120		18065		6240		1708				
	17		5403		1120		19343		6875		1724				
	18		3637		1120		20346		7433		1653				
	19		3094		1119		21058		7890		1998				
	20		3075		1119		21488		7588		2316				
	21		3214		1119		20556		7606		2047				
	22		2942		1118		19351		7583		1533				
	23		2308		1118		15981		6917		1217				
	24		2196		1118		16989		6344		869				
