09/05/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		878		308		196		155		2005		0		0
	2		878		305		196		147		1857		0		0
	3		878		300		196		110		1710		0		0
	4		878		301		196		111		1547		0		0
	5		879		298		196		143		1527		0		0
	6		879		292		194		199		1435		0		0
	7		879		290		193		201		1260		44		0
	8		880		289		192		226		1061		865		0
	9		877		316		196		229		1007		2481		185
	10		875		328		197		248		980		3299		396
	11		871		335		197		259		859		3780		411
	12		870		336		198		281		757		4014		424
	13		869		342		198		279		650		3966		427
	14		868		342		197		276		606		3849		430
	15		867		341		195		274		621		3825		449
	16		866		345		196		321		709		3631		390
	17		866		345		198		382		826		3172		327
	18		867		343		198		386		970		1956		367
	19		867		329		198		375		1055		486		107
	20		869		327		200		322		1145		0		0
	21		869		322		199		284		1265		0		0
	22		870		314		199		278		1262		0		0
	23		871		314		199		211		1204		0		0
	24		871		311		197		189		1245		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3542		2271		12717		5610		685				
	2		3382		2273		11931		5447		561				
	3		3194		2267		11237		5482		583				
	4		3033		2266		10910		5580		588				
	5		3043		2269		11076		5618		651				
	6		3000		2272		12294		5682		682				
	7		2867		2272		12752		7119		796				
	8		3513		2269		13381		7196		917				
	9		5291		2269		12744		7257		919				
	10		6324		2270		12940		7203		982				
	11		6712		2270		13589		7258		1182				
	12		6881		2270		13823		7806		1433				
	13		6731		2270		14710		8095		1610				
	14		6569		2270		16074		8249		2014				
	15		6572		2266		16987		8351		2417				
	16		6459		2262		17205		8959		2826				
	17		6117		2263		17677		9129		3186				
	18		5087		2268		17501		9673		3406				
	19		3417		2271		18040		9480		3240				
	20		2861		2272		17718		9549		3131				
	21		2939		2273		17416		9502		2714				
	22		2923		2275		16384		9064		2079				
	23		2799		2275		15183		8116		1584				
	24		2813		2274		14270		6901		1076				
