10/03/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		887		254		163		108		159		0		0
	2		888		261		160		71		151		0		0
	3		888		273		164		71		139		0		0
	4		888		271		163		71		142		0		0
	5		889		272		152		72		152		0		0
	6		889		266		144		72		162		0		0
	7		888		270		143		109		170		0		0
	8		888		276		144		120		164		668		0
	9		886		282		147		122		152		2404		98
	10		884		264		147		123		159		3560		460
	11		883		269		144		124		165		4098		584
	12		882		272		143		123		181		4206		573
	13		881		267		145		122		196		4206		569
	14		880		275		157		123		259		4155		573
	15		880		273		163		132		234		4082		580
	16		879		281		162		172		213		3617		569
	17		879		281		163		176		155		2570		495
	18		879		278		163		180		120		971		190
	19		880		278		163		174		99		0		0
	20		881		287		165		177		90		0		0
	21		881		274		165		167		96		0		0
	22		881		263		165		131		111		0		0
	23		882		263		165		126		169		0		0
	24		881		286		165		126		203		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1571		2265		16945		5697		389				
	2		1531		2266		15739		5294		383				
	3		1534		2267		15187		5244		366				
	4		1535		2269		14862		5241		361				
	5		1537		2267		15058		5256		391				
	6		1533		2267		16128		5875		458				
	7		1580		2266		17693		7108		726				
	8		2259		2266		18113		7114		758				
	9		4092		2265		17136		7223		762				
	10		5598		2263		17213		6855		688				
	11		6267		2263		17635		6984		936				
	12		6381		2260		18875		7191		987				
	13		6387		2258		19956		7457		1180				
	14		6422		2259		21418		7724		1326				
	15		6344		2260		22604		7946		1646				
	16		5892		2259		24036		8175		1832				
	17		4719		2260		25325		8696		2023				
	18		2783		2262		26943		8992		1952				
	19		1594		2263		26758		8726		2111				
	20		1599		2265		26016		9146		2056				
	21		1583		2264		24793		8998		1536				
	22		1552		2263		22405		8682		1508				
	23		1605		2263		20276		8002		1084				
	24		1662		2261		18372		7030		760				
