05/23/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		868		291		195		333		3787		0		0
	2		869		292		195		338		3782		0		0
	3		869		291		195		336		3817		0		0
	4		869		293		196		337		3775		0		0
	5		869		290		196		337		3476		0		0
	6		869		290		194		333		3158		0		0
	7		868		294		183		344		3040		87		0
	8		868		294		182		350		3046		425		28
	9		865		292		182		360		3183		837		225
	10		896		292		181		368		3119		1190		300
	11		897		299		181		368		2746		1445		319
	12		895		293		182		369		2434		1535		316
	13		897		296		183		384		2427		1554		309
	14		892		297		182		407		2548		1542		287
	15		892		297		182		407		2790		1504		287
	16		892		301		181		404		2863		1361		194
	17		894		303		180		401		2867		1076		159
	18		888		303		181		415		2974		685		147
	19		865		302		181		425		3198		252		102
	20		863		300		183		433		3213		0		21
	21		864		297		181		445		3119		0		0
	22		865		294		167		440		3339		0		0
	23		869		291		158		379		3177		0		0
	24		880		289		157		368		3239		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5469		2277		6404		7783		1232				
	2		5469		2275		6138		7403		1159				
	3		5502		2275		6238		7104		924				
	4		5463		2277		6214		6897		947				
	5		5163		2278		6338		7398		1079				
	6		4839		2277		6659		7954		1397				
	7		4816		2278		7020		8441		1448				
	8		5194		2278		8017		8289		1719				
	9		5945		2281		8181		7477		2281				
	10		6345		2278		8396		7834		2033				
	11		6254		2279		8789		7456		2647				
	12		6024		2279		8798		7857		2671				
	13		6051		2279		9054		7292		2865				
	14		6155		2278		9165		7384		2801				
	15		6358		2278		9101		7453		2731				
	16		6196		2278		9339		7289		3078				
	17		5880		2280		9106		7685		3269				
	18		5593		2277		9246		7730		3126				
	19		5325		2279		9148		7903		2973				
	20		5039		2281		8887		8236		3297				
	21		4902		2280		9565		8775		3563				
	22		5102		2279		9096		8966		3038				
	23		4872		2280		8412		8496		2454				
	24		4929		2281		6915		8582		1581				
