04/21/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		921		262		183		281		1907		0		0
	2		921		261		198		280		1876		0		0
	3		921		261		200		281		1705		0		0
	4		921		261		201		281		1298		0		0
	5		921		260		200		282		1021		0		0
	6		921		260		201		280		980		0		0
	7		922		261		201		289		1003		26		0
	8		922		270		201		316		1090		294		1
	9		921		267		201		322		606		733		201
	10		921		261		198		321		526		1026		293
	11		921		259		199		322		613		1220		305
	12		919		260		201		321		503		1295		304
	13		922		260		201		325		423		1304		299
	14		923		258		197		324		514		1297		299
	15		921		243		149		313		861		1263		305
	16		925		240		155		324		1327		1137		308
	17		924		242		172		325		1589		905		301
	18		922		244		178		325		1679		573		263
	19		921		248		180		334		1977		173		116
	20		916		247		182		341		2089		0		0
	21		916		246		183		340		2295		0		0
	22		916		251		184		339		2323		0		0
	23		916		249		185		318		2297		0		0
	24		884		249		186		289		2552		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3550		2281		6392		8094		1576				
	2		3534		2279		6167		7511		1481				
	3		3365		2281		5523		7969		1326				
	4		2959		2281		5586		7813		1373				
	5		2681		2279		5591		7910		1465				
	6		2639		2280		5805		7964		1341				
	7		2701		2281		5323		8365		1377				
	8		3094		2281		5400		8405		1434				
	9		3251		2281		5753		8728		1676				
	10		3545		2281		5926		8968		1769				
	11		3825		2281		6257		9156		1794				
	12		3804		2280		6717		9261		1779				
	13		3733		2281		6845		9556		1853				
	14		3813		2280		7309		9321		1886				
	15		4056		2280		7242		9610		1868				
	16		4417		2281		7397		9404		2067				
	17		4458		2278		7775		9532		2104				
	18		4184		2278		8187		9705		2390				
	19		3950		2278		8599		9289		2999				
	20		3775		2279		8673		9481		3612				
	21		3978		2279		9190		9491		3873				
	22		4010		2279		8664		9126		3406				
	23		3963		2278		8376		8245		2336				
	24		4157		2277		7241		7941		1637				
