10/13/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		881		299		165		128		199		0		0
	2		881		287		165		120		219		0		0
	3		880		278		165		85		220		0		0
	4		847		297		165		86		216		0		0
	5		831		298		165		122		207		0		0
	6		828		277		163		127		172		0		0
	7		828		285		161		128		176		0		0
	8		829		294		159		146		152		471		0
	9		831		299		161		132		161		2109		72
	10		832		300		156		145		222		3332		390
	11		831		294		149		163		250		3878		535
	12		831		296		150		167		277		4035		564
	13		829		299		150		167		293		4022		546
	14		828		300		150		186		245		4033		493
	15		828		302		150		238		208		3966		439
	16		827		305		150		272		292		3521		439
	17		843		305		149		274		404		2568		398
	18		883		304		149		278		554		874		143
	19		884		303		151		278		508		0		0
	20		885		302		153		278		415		0		0
	21		886		300		153		244		385		0		0
	22		887		297		153		205		493		0		0
	23		888		295		155		162		510		0		0
	24		888		291		162		139		664		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1672		1135		16164		5224		524				
	2		1671		1135		15536		4979		410				
	3		1628		1133		15007		5212		412				
	4		1612		1132		14952		5147		427				
	5		1623		1132		15378		5050		423				
	6		1567		1132		16535		5687		604				
	7		1577		1131		18335		6558		935				
	8		2051		1131		19086		6766		940				
	9		3766		1131		18417		6789		611				
	10		5376		1131		17516		6583		667				
	11		6100		1132		17447		6771		678				
	12		6318		1133		18202		6567		698				
	13		6306		1134		19203		6332		763				
	14		6235		1133		19882		6647		1095				
	15		6130		1133		20610		6414		1481				
	16		5806		1131		21391		6653		1717				
	17		4940		1130		21959		6867		2192				
	18		3185		1130		23187		7117		2375				
	19		2124		1130		24313		6984		2313				
	20		2033		1129		24162		7411		2344				
	21		1968		1125		23117		7484		1834				
	22		2036		1123		21132		7637		1552				
	23		2009		1123		19686		7001		1052				
	24		2144		1122		17971		6344		864				
