06/15/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		884		332		173		232		3589		0		0
	2		888		335		173		221		3436		0		0
	3		888		336		172		213		3441		0		0
	4		889		337		173		209		3339		0		0
	5		888		336		189		212		3259		0		0
	6		890		334		194		211		2930		0		0
	7		890		343		197		197		2720		338		0
	8		890		326		199		203		2594		1398		81
	9		889		325		198		225		2455		2364		306
	10		888		326		197		231		2305		2912		461
	11		887		326		191		242		2265		3241		513
	12		883		311		198		264		2198		3368		492
	13		880		304		199		273		2323		3364		367
	14		879		309		199		272		2530		3211		370
	15		878		326		200		268		2764		3424		385
	16		878		328		200		270		2795		3370		422
	17		878		324		199		283		2921		2938		369
	18		879		325		203		315		3116		2257		240
	19		879		324		206		296		3231		1132		167
	20		880		325		207		296		3156		247		10
	21		881		324		207		296		2992		0		0
	22		881		323		206		296		2816		0		0
	23		883		320		208		279		2778		0		0
	24		885		317		207		234		2976		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5210		2281		6493		8009		1661				
	2		5054		2281		5671		8126		1326				
	3		5049		2281		5136		8058		1151				
	4		4946		2280		4728		8114		1120				
	5		4884		2281		4722		8000		1121				
	6		4558		2281		4973		7909		1181				
	7		4685		2280		4694		7394		1675				
	8		5691		2280		4943		6973		1624				
	9		6762		2280		4966		6929		1588				
	10		7320		2280		5202		6968		1792				
	11		7666		2280		5613		7106		1886				
	12		7714		2279		6179		7011		1905				
	13		7709		2279		5748		7412		2127				
	14		7769		2279		6139		7274		2330				
	15		8245		2280		6012		7467		2390				
	16		8262		2280		6116		7701		2848				
	17		7912		2278		6655		8001		3053				
	18		7335		2278		7042		8370		3248				
	19		6235		2278		7699		8523		3374				
	20		5121		2277		8049		8737		3512				
	21		4699		2278		8379		9261		3718				
	22		4522		2278		8646		8989		3095				
	23		4469		2278		8021		8882		2116				
	24		4619		2277		7349		8057		1436				
