05/13/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		874		345		173		328		2463		0		0
	2		874		344		170		329		2549		0		0
	3		875		372		173		326		2497		0		0
	4		874		358		178		326		2191		0		0
	5		873		344		181		329		1833		8		0
	6		873		344		183		328		1514		5		0
	7		871		341		184		342		1419		59		0
	8		870		342		185		349		1133		345		39
	9		879		344		186		370		944		715		217
	10		892		342		185		359		666		1038		277
	11		893		344		183		363		644		1261		282
	12		895		340		181		372		729		1360		280
	13		896		339		187		369		944		1376		277
	14		895		341		185		384		1116		1370		276
	15		894		343		181		396		1133		1328		276
	16		870		348		182		396		1441		1178		275
	17		893		348		182		395		1724		913		261
	18		866		349		183		387		2118		551		231
	19		862		347		183		382		2200		193		142
	20		863		348		181		380		1914		0		4
	21		865		346		183		379		1877		0		0
	22		867		347		182		370		1861		0		0
	23		869		347		184		338		1853		0		0
	24		867		347		184		314		1850		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4191		2277		7379		8502		1340				
	2		4276		2276		6694		8071		1208				
	3		4251		2275		6380		8037		1138				
	4		3935		2274		6759		7872		1149				
	5		3569		2274		6858		8096		1283				
	6		3247		2272		7524		8558		1464				
	7		3216		2271		7992		8701		2095				
	8		3263		2270		9855		8686		2727				
	9		3654		2271		11100		8768		2869				
	10		3758		2271		12579		9053		2914				
	11		3970		2274		13731		9324		3009				
	12		4158		2275		15020		9438		3082				
	13		4389		2277		16247		9047		3244				
	14		4568		2275		17093		9201		3481				
	15		4552		2274		18469		9085		3439				
	16		4691		2272		18743		9301		3779				
	17		4716		2272		19159		9178		3829				
	18		4686		2272		19060		9096		3594				
	19		4308		2271		18284		9677		3294				
	20		3718		2271		17696		9355		3615				
	21		3650		2272		17184		9742		3668				
	22		3624		2273		15221		9836		3369				
	23		3587		2274		12965		9422		2424				
	24		3559		2274		10649		8961		1894				
