09/30/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		880		267		170		140		898		0		0
	2		880		265		171		104		916		0		0
	3		880		267		171		105		1134		0		0
	4		880		267		171		105		1077		0		0
	5		881		269		172		104		952		0		0
	6		882		265		171		141		741		0		0
	7		883		264		171		154		569		0		0
	8		882		266		166		182		475		676		0
	9		880		275		162		192		391		2399		105
	10		878		281		166		181		378		3551		326
	11		877		283		164		179		244		4086		413
	12		877		280		166		173		188		4207		470
	13		877		274		167		183		196		4177		548
	14		876		282		167		187		375		4197		594
	15		876		299		168		186		899		4134		607
	16		875		313		169		186		1372		3764		628
	17		875		312		169		190		2064		2941		555
	18		875		311		170		227		2089		1283		299
	19		875		310		171		218		2257		0		8
	20		876		297		172		219		2236		0		0
	21		879		286		172		183		2165		0		0
	22		880		290		172		177		2118		0		0
	23		880		291		172		144		2163		0		0
	24		881		284		171		137		2510		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2355		2273		11205		5902		482				
	2		2337		2275		10221		5921		489				
	3		2557		2274		9530		5835		477				
	4		2500		2274		9206		5998		471				
	5		2378		2275		9621		6087		477				
	6		2201		2273		10897		6259		543				
	7		2042		2270		11729		7698		869				
	8		2647		2271		12406		7730		803				
	9		4404		2271		11828		7539		813				
	10		5760		2270		11600		7358		771				
	11		6247		2271		12124		7206		872				
	12		6362		2272		12169		7441		1141				
	13		6421		2272		12645		7338		1297				
	14		6678		2272		13317		7187		1542				
	15		7169		2271		13328		7430		1650				
	16		7308		2271		13855		7338		1776				
	17		7104		2272		14187		7461		1889				
	18		5254		2272		15328		7529		2162				
	19		3839		2272		15917		7914		2061				
	20		3800		2273		16359		8330		2288				
	21		3684		2273		15754		8156		2051				
	22		3637		2271		13907		8339		1717				
	23		3650		2273		12511		7606		1065				
	24		3983		2274		11020		6489		787				
