08/08/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		861		329		205		185		3116		0		0
	2		862		327		207		185		3049		0		0
	3		862		328		208		180		2816		0		0
	4		862		331		208		144		2481		0		0
	5		862		326		208		143		2188		0		0
	6		860		327		206		182		1904		0		0
	7		859		325		205		185		1548		114		0
	8		859		318		204		200		1113		1053		0
	9		859		321		201		214		739		2435		243
	10		866		320		201		223		510		3295		536
	11		872		320		202		222		402		3832		631
	12		871		323		198		241		314		4054		668
	13		870		327		200		261		343		4082		674
	14		873		331		208		266		346		4052		648
	15		873		324		205		267		429		4047		660
	16		874		316		204		298		558		3792		614
	17		873		314		204		310		812		3255		439
	18		874		314		205		351		1220		2389		512
	19		875		305		205		346		1504		1031		357
	20		876		320		204		324		1622		0		4
	21		877		335		204		269		1966		0		0
	22		878		323		204		235		2150		0		0
	23		878		304		203		216		2350		0		0
	24		879		309		201		196		2559		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4695		2269		10649		7940		623				
	2		4631		2270		10018		7571		623				
	3		4394		2271		9758		7770		651				
	4		4027		2272		9404		8065		742				
	5		3726		2274		9680		8325		749				
	6		3480		2269		10325		8533		760				
	7		3237		2265		10776		8861		1021				
	8		3747		2264		11220		8982		1219				
	9		5013		2265		11514		8942		1241				
	10		5950		2267		11991		8799		1233				
	11		6480		2267		12228		9327		1382				
	12		6668		2258		13329		8894		1467				
	13		6758		2260		13901		8813		1937				
	14		6724		2262		14685		8978		2645				
	15		6805		2262		15168		9099		3317				
	16		6655		2261		15779		9264		3743				
	17		6207		2261		16198		9432		4061				
	18		5864		2258		15819		9771		4115				
	19		4622		2260		15656		10016		4107				
	20		3350		2266		15872		9938		3667				
	21		3651		2263		15187		10375		3437				
	22		3791		2265		14064		10423		2751				
	23		3952		2267		13333		9691		1470				
	24		4145		2268		11661		9185		1107				
