04/30/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		836		312		182		293		3064		0		0
	2		837		312		182		290		2982		0		0
	3		839		313		183		289		2844		0		0
	4		838		318		182		287		2760		0		0
	5		838		317		181		288		2838		0		0
	6		836		311		176		276		2621		0		0
	7		834		308		170		274		2551		45		0
	8		834		299		175		273		2394		326		5
	9		833		299		166		280		2348		746		211
	10		832		302		162		298		2705		1023		295
	11		833		300		171		300		3210		1228		300
	12		833		302		175		297		3555		1300		296
	13		833		286		175		331		3567		1320		287
	14		832		287		177		343		3325		1311		291
	15		832		286		176		346		3246		1257		300
	16		832		288		176		342		3512		1081		303
	17		832		296		178		341		3854		837		281
	18		833		294		171		374		3937		545		114
	19		833		293		175		379		3820		198		0
	20		834		294		171		387		3570		0		0
	21		834		292		172		360		3587		0		0
	22		835		294		171		342		3651		0		0
	23		838		293		170		311		3858		0		0
	24		839		292		169		292		3743		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4683		2270		6684		7981		1615				
	2		4600		2270		6334		7821		1603				
	3		4464		2269		5935		7685		1573				
	4		4383		2269		5878		7728		1423				
	5		4460		2270		5844		7933		1397				
	6		4217		2272		6462		8609		1645				
	7		4183		2275		7876		9001		1827				
	8		4306		2273		8923		9341		2042				
	9		4884		2272		9404		9032		2048				
	10		5617		2270		8877		9209		2249				
	11		6343		2271		8767		9049		2405				
	12		6758		2273		8824		8834		2329				
	13		6799		2272		9054		8526		2349				
	14		6566		2271		9579		8334		2773				
	15		6444		2275		9570		8379		2967				
	16		6534		2274		9648		8511		2779				
	17		6618		2271		9695		8445		2719				
	18		6268		2270		9490		8538		2855				
	19		5698		2271		9544		8451		3169				
	20		5310		2271		9573		9020		3332				
	21		5288		2272		10834		8584		3460				
	22		5336		2272		9936		8728		2958				
	23		5504		2271		8720		8534		1785				
	24		5331		2271		7415		7715		1759				
