04/16/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		912		293		173		288		2579		0		0
	2		913		295		172		286		2653		0		0
	3		913		292		175		286		2421		0		0
	4		912		286		176		285		2239		0		0
	5		913		285		176		284		1990		0		0
	6		913		280		176		284		1860		0		0
	7		911		276		176		299		2073		20		0
	8		911		276		175		321		2393		296		0
	9		908		278		177		335		2737		735		100
	10		905		275		176		342		2851		1076		258
	11		909		275		177		339		3013		1357		270
	12		908		277		170		348		3177		1440		277
	13		910		279		166		349		3540		1451		283
	14		910		279		168		354		3614		1440		286
	15		910		285		168		352		3484		1368		266
	16		906		297		176		350		3356		1162		210
	17		904		305		180		349		3596		854		212
	18		907		301		184		350		3492		462		249
	19		906		298		187		340		3563		118		118
	20		906		298		186		350		3400		0		0
	21		906		300		186		356		2854		0		0
	22		908		299		186		354		2752		0		0
	23		910		302		185		336		2951		0		0
	24		911		301		185		304		3150		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4242		2282		6077		7536		1606				
	2		4315		2280		5698		7402		1561				
	3		4083		2281		5907		7313		1387				
	4		3894		2281		5876		7390		1361				
	5		3645		2280		6368		7690		1448				
	6		3511		2280		7502		7849		1670				
	7		3754		2281		8711		7941		2325				
	8		4372		2280		7987		8835		2669				
	9		5269		2280		8193		7968		2652				
	10		5883		2281		8150		7632		2575				
	11		6340		2282		8070		7483		2541				
	12		6596		2280		8413		7157		2227				
	13		6978		2280		8405		6849		1862				
	14		7053		2279		7786		7191		1912				
	15		6834		2279		7525		7225		2171				
	16		6456		2279		7972		7258		1824				
	17		6400		2280		7587		7426		2026				
	18		5945		2280		7772		7498		2203				
	19		5530		2281		8190		7595		2407				
	20		5140		2281		8433		8205		3335				
	21		4598		2280		9739		8350		3682				
	22		4495		2281		8938		8354		3526				
	23		4681		2281		8291		8082		2172				
	24		4849		2282		7099		7614		1621				
