08/17/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		883		312		198		167		3124		0		0
	2		884		307		197		163		2936		0		0
	3		885		307		197		125		2702		0		0
	4		886		305		197		125		2567		0		0
	5		887		307		197		126		2554		0		0
	6		886		308		195		126		2366		0		0
	7		886		309		195		166		2262		73		0
	8		886		310		195		167		2163		1022		32
	9		884		309		195		179		1912		2500		384
	10		884		309		194		181		1624		3431		540
	11		882		308		195		199		1479		3935		523
	12		881		308		195		207		1278		4151		524
	13		880		307		194		209		1044		4158		555
	14		879		308		197		220		1122		4129		631
	15		877		321		197		235		1501		3964		642
	16		877		326		197		229		1879		3803		555
	17		877		327		197		252		2229		3240		503
	18		876		326		192		291		2527		2332		504
	19		876		324		194		293		2914		869		293
	20		876		325		195		257		3141		0		0
	21		877		309		195		236		3367		0		0
	22		879		307		194		235		3529		0		0
	23		881		308		193		207		3466		0		0
	24		881		308		195		183		3431		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4684		1096		12706		7251		433				
	2		4486		1096		11922		6580		451				
	3		4215		1097		11854		6113		456				
	4		4080		1097		11298		6072		438				
	5		4071		1099		10779		6236		498				
	6		3881		1099		11338		6186		482				
	7		3892		1097		11589		6036		478				
	8		4773		1096		11255		5682		616				
	9		6364		1094		11061		5502		645				
	10		7163		1109		11817		5452		775				
	11		7521		1137		12917		5415		932				
	12		7544		1136		13654		6095		946				
	13		7346		1134		14601		6924		1154				
	14		7485		1135		15646		7114		1336				
	15		7736		1136		16473		7465		1658				
	16		7865		1136		16867		7705		2435				
	17		7624		1137		16986		8270		2917				
	18		7048		1124		17369		8610		3196				
	19		5761		1098		17984		8807		3154				
	20		4794		1098		18071		8635		2894				
	21		4985		1098		17503		8960		2711				
	22		5144		1098		16130		8736		2196				
	23		5055		1098		14637		8293		1225				
	24		4997		1098		13261		7184		727				
