01/11/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		928		354		203		332		2354		12		0
	2		928		360		202		292		1866		9		0
	3		929		365		202		292		1730		12		0
	4		930		369		201		292		1487		7		0
	5		930		370		199		288		1283		8		0
	6		929		368		198		321		1196		11		0
	7		927		365		195		353		1125		10		0
	8		927		362		195		374		1252		86		0
	9		925		362		195		377		1464		392		0
	10		924		359		201		379		1549		696		26
	11		924		355		205		392		1650		824		31
	12		873		356		206		395		1989		853		27
	13		862		362		211		394		2374		856		22
	14		862		365		213		427		2349		748		25
	15		888		368		217		430		2066		571		33
	16		912		370		216		430		1760		342		37
	17		917		373		215		430		1432		78		12
	18		922		369		214		469		1446		12		0
	19		922		367		215		469		1526		18		0
	20		922		363		212		469		1641		9		0
	21		922		365		213		448		1685		4		0
	22		922		358		213		405		1581		0		0
	23		925		341		211		353		1771		1		0
	24		925		332		211		334		1540		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4183		2270		9490		5314		1469				
	2		3658		2272		9895		4571		1406				
	3		3528		2271		9899		4503		1496				
	4		3287		2272		10154		4543		1398				
	5		3079		2272		10115		5337		1521				
	6		3024		2274		10701		6261		1635				
	7		2975		2274		12197		7257		2228				
	8		3195		2274		14164		6311		2702				
	9		3715		2274		14438		5751		2455				
	10		4134		2274		13221		6156		2835				
	11		4381		2275		13079		5815		2795				
	12		4698		2274		12833		5371		2836				
	13		5082		2271		12120		4987		2842				
	14		4989		2271		12045		5219		2390				
	15		4572		2269		12369		4897		2355				
	16		4068		2268		12713		4850		2546				
	17		3456		2268		13343		5267		2928				
	18		3429		2268		15095		6163		3220				
	19		3516		2269		15954		6106		3045				
	20		3617		2272		15268		6230		3112				
	21		3638		2274		15203		5884		2755				
	22		3479		2274		14051		6703		2054				
	23		3602		2274		12745		6331		1745				
	24		3343		2273		11817		6030		1388				
