05/22/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		868		285		165		341		3055		0		0
	2		868		285		165		340		2764		0		0
	3		868		284		165		338		2513		0		0
	4		869		286		165		337		2217		0		0
	5		884		287		164		339		2199		0		0
	6		901		287		164		347		2330		0		0
	7		900		290		164		364		2689		82		0
	8		900		290		161		377		2869		417		33
	9		898		290		155		367		2988		842		216
	10		896		289		152		368		3099		1195		297
	11		896		297		161		371		3079		1438		283
	12		896		296		158		372		3036		1521		276
	13		919		296		160		375		3122		1530		185
	14		922		295		164		392		3127		1534		162
	15		926		296		164		402		3503		1494		166
	16		912		299		164		404		3670		1355		161
	17		910		296		166		405		3529		1063		151
	18		894		297		174		406		3675		665		136
	19		902		296		191		402		3732		246		94
	20		894		296		192		408		3532		0		1
	21		894		297		193		413		3649		0		0
	22		896		295		193		414		3610		0		0
	23		874		292		193		381		3736		0		0
	24		867		290		194		346		3761		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4711		2275		6766		8303		1240				
	2		4419		2275		6597		7933		1254				
	3		4166		2275		6540		8084		1306				
	4		3871		2273		6431		8244		1357				
	5		3869		2274		6764		8291		1302				
	6		4027		2277		6951		8626		1481				
	7		4489		2277		7402		8828		1533				
	8		5047		2277		7500		9105		2057				
	9		5755		2277		8231		8499		2107				
	10		6297		2277		8585		8614		1778				
	11		6525		2276		8583		8424		2320				
	12		6555		2278		9199		7874		2486				
	13		6587		2278		9321		7732		2561				
	14		6595		2279		9311		7528		3143				
	15		6951		2276		9107		7610		3165				
	16		6964		2277		9102		7608		3175				
	17		6520		2277		8972		7899		3307				
	18		6247		2278		9062		7753		3242				
	19		5863		2278		8968		7973		3067				
	20		5350		2278		8553		8524		3459				
	21		5440		2278		9035		9007		3510				
	22		5402		2278		8856		8786		3182				
	23		5470		2277		8247		8052		2131				
	24		5453		2278		6842		8143		1403				
