07/23/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		881		354		201		184		2580		0		0
	2		884		346		202		175		2309		0		0
	3		884		341		205		142		2181		0		0
	4		885		343		206		141		2295		0		0
	5		885		342		205		142		2132		0		0
	6		884		324		203		182		2170		0		0
	7		885		342		202		202		2093		195		0
	8		883		341		200		221		1680		1201		35
	9		881		328		201		244		1472		2415		314
	10		880		325		200		246		1176		3361		396
	11		879		333		202		244		1103		3857		420
	12		877		342		194		248		1261		3975		499
	13		875		344		193		255		1532		3948		547
	14		875		351		199		262		1755		4043		559
	15		873		350		203		275		2291		4013		558
	16		872		352		204		281		2632		3719		551
	17		872		365		204		320		2908		3226		532
	18		872		366		206		288		3273		2417		494
	19		873		372		207		284		3515		1236		331
	20		874		374		209		286		3529		240		40
	21		875		374		210		251		3693		0		0
	22		878		369		210		235		3872		0		0
	23		882		369		209		199		3777		0		0
	24		880		364		208		178		3621		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4199		2256		9958		8908		920				
	2		3916		2258		8927		8995		882				
	3		3753		2260		8329		8838		878				
	4		3870		2259		7837		8801		866				
	5		3707		2257		8068		8884		868				
	6		3763		2256		8711		9347		719				
	7		3919		2256		8943		9766		969				
	8		4561		2258		10653		9206		1161				
	9		5854		2258		11427		9174		1048				
	10		6585		2259		11592		9443		1419				
	11		7038		2257		12685		9430		1453				
	12		7396		2260		13480		9415		1529				
	13		7694		2262		14863		8645		1750				
	14		8045		2261		15359		9030		2004				
	15		8562		2261		15883		8878		2521				
	16		8610		2262		16466		8978		2921				
	17		8425		2264		17126		8761		3312				
	18		7917		2263		16846		9348		3532				
	19		6818		2266		16599		9808		3581				
	20		5551		2265		16446		9711		3636				
	21		5403		2263		15974		10132		3194				
	22		5563		2262		14500		10487		2745				
	23		5436		2262		13288		10464		1231				
	24		5252		2262		11085		10065		897				
