01/07/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		923		372		206		307		903		0		0
	2		924		371		205		268		985		0		0
	3		924		374		204		264		873		0		0
	4		924		373		205		262		937		0		0
	5		923		373		205		269		1261		0		0
	6		921		371		203		306		1698		0		0
	7		920		365		203		330		2187		0		0
	8		919		361		201		335		2204		89		0
	9		916		363		199		337		1737		341		0
	10		916		363		199		339		976		654		17
	11		916		366		201		341		657		817		29
	12		915		364		201		341		536		914		25
	13		914		364		204		343		232		903		22
	14		913		357		208		369		171		830		24
	15		914		367		213		376		195		644		32
	16		913		366		213		371		536		344		32
	17		915		349		212		377		339		54		0
	18		916		342		209		419		156		0		0
	19		916		342		208		419		123		0		0
	20		916		351		208		417		103		0		0
	21		915		367		208		417		76		0		0
	22		916		368		205		378		49		0		0
	23		918		365		206		329		55		0		0
	24		919		365		208		298		65		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2708		2269		8920		6527		1355				
	2		2750		2271		8907		6016		1285				
	3		2635		2271		8396		6116		1238				
	4		2697		2271		8338		5939		1232				
	5		3026		2272		8516		5936		1237				
	6		3496		2271		8979		6837		1352				
	7		4001		2270		9877		7522		2018				
	8		4109		2270		10971		7651		2290				
	9		3892		2271		11254		7699		2637				
	10		3464		2271		12052		7348		2744				
	11		3326		2270		12445		7000		2486				
	12		3296		2269		12044		7207		2311				
	13		2980		2268		12161		7069		2175				
	14		2873		2268		11942		7228		2065				
	15		2739		2268		11558		7402		2099				
	16		2775		2269		11539		7436		2066				
	17		2246		2271		12414		7487		2486				
	18		2039		2271		14483		7982		2975				
	19		2002		2271		15122		8178		2869				
	20		1989		2271		14278		8759		2732				
	21		1976		2271		13825		9022		2103				
	22		1909		2269		12757		8621		1966				
	23		1865		2270		11457		7867		1710				
	24		1839		2271		10214		7131		1477				
