04/15/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		901		254		152		290		2968		0		0
	2		903		254		152		288		2828		0		0
	3		903		254		151		287		2639		0		0
	4		903		252		151		284		2496		0		0
	5		904		253		149		284		2579		0		0
	6		904		249		150		284		2560		0		0
	7		909		245		147		298		2474		18		0
	8		910		245		138		331		2338		288		0
	9		908		253		135		355		2324		757		51
	10		907		262		143		359		2729		1104		110
	11		910		282		146		365		2922		1321		118
	12		910		273		149		360		3257		1381		81
	13		910		275		149		357		3412		1404		2
	14		910		280		152		357		3573		1399		3
	15		911		283		152		355		3693		1373		4
	16		911		286		152		357		3454		1250		4
	17		911		288		157		364		3286		982		0
	18		910		287		159		361		3194		570		0
	19		909		287		159		349		2979		148		0
	20		909		285		163		352		2713		0		0
	21		907		285		150		354		2363		0		0
	22		910		287		161		352		2059		0		0
	23		912		289		166		333		2140		0		0
	24		911		291		170		299		2641		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4564		2279		5158		7104		1450				
	2		4421		2280		5087		6940		1486				
	3		4231		2281		5361		6820		1338				
	4		4083		2280		5298		6953		1368				
	5		4165		2280		5685		6983		1416				
	6		4144		2279		6288		7525		1540				
	7		4091		2279		7331		7612		2387				
	8		4251		2280		8579		7549		2821				
	9		4784		2279		8989		7694		2499				
	10		5614		2279		9013		7201		2537				
	11		6065		2280		9013		6873		2763				
	12		6410		2282		9066		6318		3003				
	13		6510		2282		8663		6568		2874				
	14		6675		2281		8484		6576		2801				
	15		6771		2281		8354		6739		2330				
	16		6413		2281		8293		6894		2398				
	17		5987		2281		8524		7069		2296				
	18		5480		2280		8516		7494		2466				
	19		4830		2280		9345		7468		2618				
	20		4422		2280		9902		7563		3748				
	21		4056		2279		10417		8213		3842				
	22		3766		2279		9476		8697		3298				
	23		3837		2281		8248		8492		2375				
	24		4310		2282		6956		7659		1830				
