04/07/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		928		291		195		328		2523		0		0
	2		928		290		195		324		2345		0		0
	3		928		289		195		322		2233		0		0
	4		928		290		196		321		2337		0		0
	5		926		289		196		319		2466		0		0
	6		910		278		196		321		2466		0		0
	7		909		276		185		343		2680		8		0
	8		908		276		185		368		2597		195		0
	9		906		277		185		375		2476		571		0
	10		904		276		184		374		2614		971		3
	11		903		275		183		376		2591		1185		105
	12		903		275		183		369		2491		1294		129
	13		903		276		183		369		2752		1317		51
	14		903		277		184		379		3276		1339		68
	15		902		278		184		379		3460		1264		209
	16		902		276		183		379		3450		1132		234
	17		902		276		183		381		3561		839		159
	18		903		277		194		384		3845		463		18
	19		904		277		194		386		4071		0		3
	20		905		277		167		403		3634		0		0
	21		906		271		163		387		3650		0		0
	22		906		268		159		392		3225		0		0
	23		908		268		158		374		2952		0		0
	24		909		269		159		358		2863		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4264		2278		5604		7682		1761				
	2		4082		2279		4934		7649		1689				
	3		3968		2281		5069		7230		1470				
	4		4071		2281		4785		7111		1456				
	5		4197		2280		4937		7120		1382				
	6		4168		2281		5050		7282		1474				
	7		4400		2281		4702		7395		1881				
	8		4529		2282		4737		7099		1901				
	9		4789		2283		5202		7241		2069				
	10		5326		2283		5216		7686		2218				
	11		5620		2282		5191		7629		2240				
	12		5644		2282		5012		7854		2341				
	13		5852		2279		4989		7852		2128				
	14		6426		2278		4880		7731		1836				
	15		6677		2279		4785		7754		1650				
	16		6556		2279		5069		7502		1891				
	17		6300		2278		5300		7344		2097				
	18		6083		2277		5315		7722		2439				
	19		5955		2279		5835		7904		2577				
	20		5383		2279		6615		8350		3667				
	21		5374		2280		7263		8161		3990				
	22		4946		2280		7866		6810		3808				
	23		4659		2279		6283		8025		2738				
	24		4554		2280		5536		8060		1890				
