08/04/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		878		359		204		191		1448		0		0
	2		877		365		204		181		1338		0		0
	3		877		365		204		137		1234		0		0
	4		877		365		204		139		1005		0		0
	5		877		366		203		177		1012		0		0
	6		876		352		202		179		1042		0		0
	7		877		348		201		177		1004		107		0
	8		877		352		200		197		919		821		0
	9		877		349		200		209		1067		2143		0
	10		877		350		200		231		1080		3181		0
	11		877		356		203		237		780		3622		45
	12		878		355		205		260		708		3997		163
	13		878		339		203		274		859		3901		279
	14		878		327		206		269		873		3894		302
	15		878		334		206		267		1234		3993		308
	16		876		348		208		338		1440		3798		307
	17		876		344		207		342		1607		3235		292
	18		876		344		206		345		1971		2424		270
	19		875		357		206		348		2101		1096		150
	20		875		377		205		303		2119		0		3
	21		875		377		204		276		2271		0		0
	22		876		365		203		250		2633		0		0
	23		877		363		204		211		2923		0		0
	24		878		363		205		184		2959		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3079		2265		11892		7500		850				
	2		2965		2265		11354		7608		815				
	3		2817		2265		11130		7488		679				
	4		2590		2264		11033		7660		621				
	5		2635		2264		11606		7390		660				
	6		2651		2264		12239		7789		710				
	7		2715		2266		12579		8332		869				
	8		3365		2268		13741		7984		996				
	9		4845		2268		14131		7994		952				
	10		5919		2270		13789		8582		1056				
	11		6121		2265		15311		8272		1206				
	12		6565		2264		16466		7707		1576				
	13		6733		2264		16654		7792		1965				
	14		6748		2263		17199		7617		2244				
	15		7220		2264		16696		7934		2564				
	16		7316		2260		16697		7880		2820				
	17		6902		2257		16683		8324		2925				
	18		6438		2259		16489		8499		3051				
	19		5133		2262		16536		8968		2935				
	20		3883		2263		16417		9130		2749				
	21		4003		2261		16364		9155		2801				
	22		4327		2259		15351		9055		2070				
	23		4577		2259		12827		9524		994				
	24		4589		2262		11518		8579		608				
