07/22/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		884		363		206		209		2272		0		0
	2		884		361		204		196		2167		0		0
	3		884		348		204		165		2176		0		0
	4		885		327		204		161		2107		0		0
	5		885		342		204		162		2118		0		0
	6		885		363		204		200		1972		0		0
	7		885		347		203		208		1517		250		0
	8		885		342		198		229		1367		1282		43
	9		883		350		197		212		956		2490		331
	10		882		354		198		212		931		3344		568
	11		881		357		199		222		987		3855		605
	12		880		356		201		223		1004		4019		531
	13		878		362		199		232		816		4082		565
	14		873		365		201		231		881		4121		631
	15		875		363		204		231		1363		4076		634
	16		875		370		202		240		1731		3821		649
	17		875		366		195		291		2293		3296		628
	18		874		362		194		301		2760		2494		582
	19		875		358		196		288		2896		1278		408
	20		877		359		196		285		3115		248		47
	21		878		362		195		287		3242		0		0
	22		882		352		194		243		3245		0		0
	23		880		335		194		215		3136		0		0
	24		879		349		197		195		2764		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3934		2250		11343		7559		1085				
	2		3813		2252		10343		7550		911				
	3		3777		2250		9571		7665		886				
	4		3684		2250		9451		7555		911				
	5		3710		2250		9457		7724		980				
	6		3624		2253		10346		7722		806				
	7		3410		2256		10527		8940		833				
	8		4345		2252		11014		8997		1108				
	9		5420		2251		11777		8666		1187				
	10		6490		2251		12085		8660		1303				
	11		7107		2253		12938		8536		1350				
	12		7215		2253		13253		8787		1594				
	13		7135		2253		13918		8542		2103				
	14		7304		2250		14801		8418		2608				
	15		7746		2248		15638		8305		2662				
	16		7888		2249		15717		8683		3076				
	17		7944		2252		16134		8661		3216				
	18		7568		2255		15870		8863		3569				
	19		6298		2255		15992		8909		3847				
	20		5127		2249		15947		8938		3576				
	21		4964		2250		15459		9556		3134				
	22		4916		2253		14892		9631		2522				
	23		4760		2254		13461		9072		1790				
	24		4384		2255		11951		8489		1426				
