12/29/12			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		867		347		201		320		327		0		0
	2		868		348		201		280		315		0		0
	3		868		352		201		276		187		0		0
	4		867		355		201		272		271		0		0
	5		867		354		201		271		403		0		0
	6		867		354		201		273		417		0		0
	7		865		346		201		332		445		0		0
	8		865		349		201		354		576		89		0
	9		863		352		204		352		452		263		0
	10		862		352		206		351		294		474		0
	11		863		352		207		350		238		593		4
	12		863		350		207		350		315		640		16
	13		862		351		210		349		264		705		28
	14		862		352		213		348		261		646		33
	15		862		351		214		347		162		457		13
	16		863		351		213		346		74		206		20
	17		862		353		214		347		42		18		1
	18		861		352		214		387		39		0		3
	19		861		354		213		389		51		0		6
	20		861		353		213		390		65		0		0
	21		861		355		213		353		52		0		0
	22		861		352		214		352		42		0		0
	23		864		354		213		321		32		0		0
	24		863		356		213		317		22		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2058		2268		10578		5674		1616				
	2		2007		2268		9860		5742		1573				
	3		1878		2268		9622		5490		1607				
	4		1963		2265		9309		5427		1652				
	5		2092		2267		9190		5465		1708				
	6		2109		2268		9778		5553		1715				
	7		2186		2267		9717		6232		1748				
	8		2433		2269		10133		6531		1801				
	9		2486		2269		10227		7077		1922				
	10		2538		2268		10517		7240		2056				
	11		2605		2269		10469		7198		2282				
	12		2740		2268		10456		7185		1981				
	13		2768		2266		10206		7302		1921				
	14		2715		2267		10549		6796		1775				
	15		2406		2266		11182		6040		1893				
	16		2073		2264		10665		6933		1891				
	17		1825		2265		11230		7257		2362				
	18		1839		2265		13251		7695		2973				
	19		1858		2265		13032		8446		3050				
	20		1863		2266		12844		8375		2974				
	21		1815		2269		12603		8329		2694				
	22		1800		2270		12386		7752		2386				
	23		1766		2270		12193		6531		2071				
	24		1753		2270		11538		5781		1832				
