05/21/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		836		330		192		195		3592		0		0
	2		836		333		192		194		3524		0		0
	3		835		336		193		194		3296		0		0
	4		836		334		192		160		3237		0		0
	5		837		333		192		160		3051		0		0
	6		838		313		192		205		2525		0		0
	7		837		334		192		243		2116		262		0
	8		837		336		190		242		1700		1308		43
	9		837		336		188		240		1379		2521		358
	10		836		339		176		231		1595		3344		495
	11		835		342		177		242		1804		3605		492
	12		834		339		181		259		1668		3737		456
	13		832		338		185		267		1376		3788		226
	14		831		338		191		275		1293		3756		0
	15		833		339		191		269		1574		3696		0
	16		832		336		191		259		1978		3436		0
	17		832		345		191		259		2484		2837		0
	18		832		345		193		270		2213		1982		0
	19		833		345		193		291		1908		839		0
	20		830		345		193		344		1587		0		0
	21		832		348		193		331		1654		0		0
	22		836		346		193		245		1812		0		0
	23		836		340		192		226		1969		0		0
	24		837		337		192		234		1984		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5146		2286		5715		8056		1142				
	2		5079		2287		5201		7809		1035				
	3		4854		2287		5065		7594		1005				
	4		4760		2287		4908		7659		1105				
	5		4574		2288		5319		7607		1243				
	6		4074		2287		6454		8050		1395				
	7		3985		2287		7279		8318		1838				
	8		4656		2287		7987		8189		2067				
	9		5858		2287		8341		7974		1687				
	10		7017		2287		8322		7608		1599				
	11		7497		2286		8139		7840		1695				
	12		7472		2286		8451		7802		1744				
	13		7013		2286		8545		7896		2023				
	14		6684		2285		8974		7751		2320				
	15		6902		2285		9205		7817		2162				
	16		7032		2285		9218		7762		2230				
	17		6948		2285		8826		7906		2629				
	18		5836		2285		9122		8226		3007				
	19		4409		2286		9660		8445		3418				
	20		3300		2287		10267		8982		3332				
	21		3357		2286		10955		9149		3519				
	22		3431		2285		10427		9257		2917				
	23		3563		2285		9108		9150		2040				
	24		3584		2285		7755		8669		1646				
