07/31/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		877		327		209		183		2188		0		0
	2		877		328		208		171		2005		0		0
	3		877		328		206		136		1807		0		0
	4		877		335		207		140		1704		0		0
	5		877		331		207		140		1779		0		0
	6		876		314		206		179		1823		15		0
	7		879		309		206		191		1591		109		0
	8		878		311		205		199		1227		853		0
	9		877		324		207		213		982		1832		295
	10		873		332		206		222		737		2702		537
	11		872		333		207		224		501		3208		591
	12		872		330		207		240		393		3573		610
	13		871		334		207		250		431		3682		633
	14		870		341		207		268		565		3615		565
	15		869		345		206		294		878		3562		299
	16		869		363		206		369		1354		3324		298
	17		868		341		206		378		1663		2689		290
	18		867		341		206		379		2002		1696		262
	19		868		341		205		367		2252		774		159
	20		869		339		205		328		2360		114		11
	21		870		341		207		272		2408		0		0
	22		872		334		206		270		2711		0		0
	23		874		332		205		234		2678		0		0
	24		876		332		205		216		2551		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3784		2269		14471		7571		999				
	2		3589		2269		13503		7254		737				
	3		3354		2268		12886		6943		881				
	4		3263		2267		12332		6969		794				
	5		3334		2267		11979		7136		908				
	6		3413		2266		12829		7400		891				
	7		3285		2264		12365		8883		1001				
	8		3672		2266		13793		8364		1339				
	9		4730		2266		15113		7759		1386				
	10		5609		2266		15953		7600		1611				
	11		5937		2267		17184		7771		2127				
	12		6226		2269		19658		7024		2138				
	13		6407		2268		20999		6436		2870				
	14		6431		2268		22956		5801		3539				
	15		6453		2269		23940		5777		4019				
	16		6783		2270		24716		5665		4127				
	17		6435		2270		25167		5385		4481				
	18		5755		2266		25137		5673		4637				
	19		4967		2265		23900		7138		4640				
	20		4226		2265		23396		7197		4261				
	21		4097		2266		21735		8262		4057				
	22		4392		2266		19232		9056		3285				
	23		4323		2267		16819		9014		2248				
	24		4181		2268		14797		8752		1409				
