04/19/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		905		292		164		276		255		0		0
	2		906		292		164		277		347		0		0
	3		906		292		165		277		367		0		0
	4		906		294		183		277		414		0		0
	5		906		295		187		275		323		0		0
	6		907		290		189		279		227		0		0
	7		906		287		197		301		163		25		0
	8		906		282		196		356		120		329		0
	9		904		273		197		365		96		820		203
	10		902		272		195		371		73		1171		311
	11		902		273		195		373		70		1400		321
	12		901		270		192		386		75		1469		315
	13		900		269		167		391		55		1474		308
	14		900		270		172		392		159		1458		293
	15		899		274		194		393		640		1441		236
	16		898		274		202		394		1231		1296		292
	17		899		274		204		353		1783		1045		243
	18		898		272		209		349		2041		652		279
	19		900		272		207		350		1957		200		133
	20		901		274		212		343		2158		0		1
	21		901		227		214		333		2485		0		0
	22		903		223		213		331		2385		0		0
	23		901		222		214		316		2643		0		0
	24		895		224		214		299		2792		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		1889		2280		7531		8815		1612				
	2		1982		2280		6740		8697		1511				
	3		2003		2281		6659		8710		1511				
	4		2069		2280		6394		8527		1487				
	5		1981		2280		6804		8655		1422				
	6		1879		2281		7294		8946		1656				
	7		1871		2281		8634		9088		2115				
	8		2181		2281		9015		9629		2560				
	9		2850		2281		9286		9690		2377				
	10		3280		2279		9530		9618		2437				
	11		3519		2280		9672		9800		2467				
	12		3597		2279		10110		9823		2287				
	13		3559		2279		10423		9773		2164				
	14		3641		2279		10590		9954		2036				
	15		4074		2280		10178		10003		2096				
	16		4589		2279		9806		9784		2152				
	17		4799		2277		9497		9628		2304				
	18		4702		2279		9487		9618		2151				
	19		4017		2280		9607		9409		2602				
	20		3919		2279		9962		9139		3097				
	21		4180		2279		10347		9609		2808				
	22		4076		2280		9706		9714		2262				
	23		4318		2280		8401		9117		2075				
	24		4446		2281		7118		8662		1798				
