08/22/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		877		335		186		173		1103		0		0
	2		877		321		187		157		1352		0		0
	3		880		324		187		122		1714		0		0
	4		881		325		187		119		1688		0		0
	5		881		321		186		119		1586		0		0
	6		882		306		184		159		1676		0		0
	7		882		304		183		162		1568		70		0
	8		882		305		183		164		1287		924		0
	9		881		307		185		165		1134		2439		193
	10		881		306		184		182		862		3361		358
	11		880		315		184		191		701		3932		500
	12		878		329		185		192		951		4121		629
	13		876		340		187		204		1411		4039		628
	14		875		331		183		204		1889		3962		652
	15		876		340		176		222		2139		4072		642
	16		876		344		176		222		2442		3846		664
	17		876		345		176		227		2457		3200		639
	18		875		349		176		227		2697		2260		584
	19		876		345		174		227		2798		790		222
	20		877		346		174		227		2516		0		0
	21		876		342		174		202		2415		0		0
	22		879		321		174		198		2221		0		0
	23		879		320		174		189		2141		0		0
	24		881		316		175		158		2445		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2674		2268		12527		7340		835				
	2		2894		2269		11721		6982		877				
	3		3227		2270		10879		6969		742				
	4		3200		2272		10644		6845		722				
	5		3092		2274		11210		6629		736				
	6		3207		2274		11495		6974		836				
	7		3170		2274		11738		7907		937				
	8		3744		2274		12347		7983		1183				
	9		5305		2273		12437		7906		1166				
	10		6132		2272		13288		7739		1121				
	11		6703		2272		14096		7694		1199				
	12		7284		2272		14455		8121		1124				
	13		7685		2271		14755		8312		1162				
	14		8095		2269		14814		8715		1712				
	15		8467		2270		15426		8279		2231				
	16		8570		2271		15740		8569		2416				
	17		7919		2268		15992		9085		2692				
	18		7169		2269		15445		9431		3015				
	19		5431		2271		15419		9802		2919				
	20		4138		2272		15375		9878		2763				
	21		4009		2271		15638		9884		2343				
	22		3794		2272		14397		9844		1922				
	23		3704		2273		13621		8764		1372				
	24		3976		2273		11874		8126		866				
