03/31/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		923		316		194		326		1537		0		0
	2		924		314		194		319		1052		0		0
	3		924		316		194		321		899		0		0
	4		925		316		194		324		892		0		0
	5		925		298		194		330		953		0		0
	6		925		298		194		333		1081		0		0
	7		924		309		195		346		1221		0		0
	8		924		294		194		349		1091		156		0
	9		922		305		194		357		1129		527		85
	10		920		309		194		373		1031		821		253
	11		920		314		193		374		1100		926		279
	12		919		314		193		376		1089		1011		272
	13		919		314		192		377		1029		1038		175
	14		918		312		193		376		1071		962		119
	15		919		311		199		383		1225		917		147
	16		921		309		196		382		1337		858		191
	17		921		314		191		382		1314		704		248
	18		921		321		192		381		1148		432		239
	19		921		321		199		382		1081		0		81
	20		921		325		200		397		1152		0		0
	21		921		318		195		389		916		0		0
	22		922		313		194		382		904		0		0
	23		925		291		194		374		934		0		0
	24		925		276		199		344		1048		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3293		2271		8244		5650		1531				
	2		2800		2271		8093		5586		1496				
	3		2651		2270		8000		5451		1180				
	4		2647		2271		7770		5344		1166				
	5		2696		2269		7550		5752		1129				
	6		2827		2270		7229		5986		1208				
	7		2994		2271		6481		6425		1487				
	8		3007		2273		6403		6767		1697				
	9		3520		2273		6515		7020		1778				
	10		3901		2272		6423		6850		2139				
	11		4106		2272		6400		6775		2171				
	12		4174		2272		6465		6972		1961				
	13		4044		2273		6796		6834		1960				
	14		3951		2273		7020		6521		2008				
	15		4102		2272		6787		6561		1912				
	16		4194		2270		6542		6784		1752				
	17		4074		2269		6433		6921		1852				
	18		3633		2269		6749		7089		2023				
	19		3077		2269		7346		7458		2362				
	20		2991		2271		8162		7952		3025				
	21		2737		2271		9010		7920		3213				
	22		2711		2269		8800		7604		2867				
	23		2711		2267		8517		7036		2196				
	24		2784		2268		8347		5903		1585				
