05/26/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		856		345		180		344		3687		0		0
	2		855		344		177		342		3885		0		0
	3		856		342		176		338		3750		0		0
	4		858		344		178		337		3387		0		0
	5		856		343		190		338		3317		4		0
	6		882		346		200		336		3501		13		0
	7		881		347		200		350		3268		118		0
	8		881		346		175		359		3035		444		50
	9		911		346		174		366		3254		857		238
	10		903		343		156		337		3594		1163		277
	11		909		342		176		372		3586		1337		271
	12		910		345		178		377		3544		1465		270
	13		910		345		175		371		3670		1501		263
	14		909		346		189		389		3762		1534		268
	15		907		345		201		388		3905		1507		270
	16		902		344		195		387		3918		1377		179
	17		908		344		191		387		4044		1069		154
	18		903		346		191		387		4075		698		143
	19		906		344		192		388		4128		273		99
	20		912		344		193		402		3896		42		16
	21		911		342		192		414		3672		0		0
	22		887		342		192		406		3654		0		0
	23		878		342		191		389		3554		0		0
	24		879		343		188		356		3682		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5419		2278		5253		8021		1350				
	2		5610		2277		4505		7891		1375				
	3		5468		2278		4436		7625		1247				
	4		5108		2277		4531		7163		1571				
	5		5049		2277		4455		7259		1555				
	6		5278		2276		4403		7458		1242				
	7		5165		2275		4394		7350		1424				
	8		5290		2275		4392		7548		1669				
	9		6146		2276		4270		7787		1424				
	10		6773		2275		4350		7891		1120				
	11		6994		2276		4149		7898		1922				
	12		7089		2278		4527		7227		2269				
	13		7236		2278		4339		7314		2337				
	14		7396		2278		4398		7096		2446				
	15		7523		2277		4109		7115		2715				
	16		7303		2277		4315		7153		2908				
	17		7097		2277		4316		7439		2919				
	18		6743		2276		4156		8256		2990				
	19		6331		2276		4426		8680		3010				
	20		5806		2276		4619		8586		3750				
	21		5538		2276		5098		9426		4090				
	22		5486		2275		5395		9614		3459				
	23		5357		2276		5055		9176		2816				
	24		5452		2278		4782		8700		1761				
