05/18/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		894		303		177		215		3756		0		0
	2		893		290		179		209		3632		0		0
	3		894		277		178		171		3385		0		0
	4		894		271		176		173		3252		0		0
	5		894		274		178		176		3179		0		0
	6		894		297		176		174		3228		0		0
	7		895		303		175		188		3340		249		0
	8		894		317		175		240		3765		1271		0
	9		894		318		175		260		3768		2183		93
	10		893		317		178		263		3807		3063		187
	11		893		317		177		262		3601		3438		180
	12		892		332		178		270		3626		3639		100
	13		891		338		177		270		3747		3772		100
	14		889		338		178		270		3897		3723		110
	15		889		338		179		279		4009		3807		115
	16		889		337		178		278		4199		3621		224
	17		888		339		178		272		4255		3135		197
	18		888		341		177		283		4103		2337		114
	19		888		339		177		286		3841		1073		71
	20		889		339		178		292		3544		0		4
	21		890		341		178		277		3066		0		0
	22		893		340		178		240		3011		0		0
	23		894		338		177		219		2994		0		0
	24		895		326		176		207		3262		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5345		2288		5838		7866		1463				
	2		5203		2290		4802		8070		1370				
	3		4905		2290		4272		8024		1617				
	4		4766		2289		3806		8230		1524				
	5		4701		2289		3582		8419		1517				
	6		4769		2290		3740		8408		1437				
	7		5151		2288		3570		7901		1597				
	8		6661		2289		3522		7409		1500				
	9		7692		2289		3338		7506		1612				
	10		8708		2287		3563		7094		1672				
	11		8868		2285		3750		7403		1744				
	12		9038		2286		4238		7343		1671				
	13		9295		2287		4335		7399		1814				
	14		9405		2287		4984		7353		1681				
	15		9614		2288		5575		7126		1658				
	16		9726		2289		5201		7583		2037				
	17		9264		2290		5391		7670		2165				
	18		8242		2289		6300		7693		2627				
	19		6674		2290		7131		8323		2898				
	20		5245		2290		7849		8551		3084				
	21		4752		2287		8977		9039		3081				
	22		4662		2285		8651		8797		2957				
	23		4622		2286		7450		8638		2213				
	24		4865		2286		5943		8234		1826				
