05/18/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		802		277		195		355		3336		0		0
	2		802		277		194		343		3279		0		0
	3		803		278		194		340		3333		0		0
	4		803		278		194		339		3373		0		0
	5		803		279		195		340		3419		0		0
	6		803		280		194		339		3409		0		0
	7		803		280		194		349		3375		72		0
	8		804		280		190		353		3365		382		27
	9		805		279		192		371		3056		784		229
	10		832		278		192		381		2640		1130		288
	11		804		278		191		396		2253		1354		302
	12		818		278		191		394		2124		1447		307
	13		834		278		191		394		2031		1458		307
	14		835		278		191		408		2467		1445		309
	15		830		276		191		394		2946		1443		314
	16		835		270		165		398		3052		1296		314
	17		828		262		141		398		2978		1004		297
	18		832		260		157		396		2937		617		265
	19		802		268		150		410		2678		215		165
	20		803		271		145		405		3121		0		15
	21		803		270		148		402		3481		0		0
	22		803		266		164		401		3564		0		0
	23		802		280		173		382		3570		0		0
	24		804		283		188		355		3248		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4960		2277		6320		8176		1274				
	2		4893		2278		5909		8003		1295				
	3		4944		2278		5553		7684		1235				
	4		4982		2278		5282		7723		1075				
	5		5031		2279		5287		7651		1099				
	6		5020		2279		5415		7828		1174				
	7		5073		2276		5783		7575		1162				
	8		5401		2276		6005		7970		1172				
	9		5716		2278		6574		8056		1561				
	10		5739		2277		7037		8015		1918				
	11		5577		2276		6845		8346		2172				
	12		5558		2276		7252		8059		2252				
	13		5493		2277		6952		7973		2551				
	14		5933		2278		6614		7838		2616				
	15		6393		2277		6686		7675		2303				
	16		6330		2278		6475		7925		2658				
	17		5908		2280		6784		7787		3233				
	18		5463		2279		7159		8000		3391				
	19		4688		2275		7712		8386		3376				
	20		4780		2276		7519		8654		3297				
	21		5100		2277		7271		9258		3647				
	22		5196		2278		6697		9564		3315				
	23		5205		2277		6272		9090		2467				
	24		4875		2276		6031		8849		1678				
