05/03/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		924		319		172		303		647		0		0
	2		923		319		171		302		665		0		0
	3		925		323		171		299		655		0		0
	4		925		328		164		298		612		0		0
	5		924		328		162		297		510		0		0
	6		925		316		159		298		390		0		0
	7		923		306		152		312		299		47		0
	8		921		308		154		313		227		304		23
	9		918		306		156		335		221		731		238
	10		916		306		156		340		305		1063		331
	11		914		309		157		337		342		1255		337
	12		913		310		154		340		298		1315		334
	13		913		310		163		344		246		1342		330
	14		911		311		163		384		217		1325		332
	15		910		312		164		404		193		1279		335
	16		910		314		163		395		198		1142		338
	17		910		321		166		406		295		880		334
	18		911		319		165		423		689		566		315
	19		910		318		163		423		1327		189		168
	20		910		318		164		391		1371		0		2
	21		911		317		169		389		1384		0		0
	22		913		305		170		369		1533		0		0
	23		916		296		169		344		1491		0		0
	24		918		295		167		327		1841		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2362		2273		9976		7940		1473				
	2		2377		2271		8860		8003		1436				
	3		2372		2271		8757		7880		1392				
	4		2324		2270		8441		7720		1541				
	5		2217		2272		8696		7817		1536				
	6		2085		2273		9201		8030		1637				
	7		2039		2273		9744		8117		2008				
	8		2249		2272		10329		8804		2065				
	9		2906		2269		10963		8672		2414				
	10		3416		2268		11575		9149		2400				
	11		3651		2269		12211		9314		2780				
	12		3665		2268		13211		9284		2796				
	13		3648		2268		13480		9263		3138				
	14		3643		2270		13780		9848		3365				
	15		3594		2269		15282		8816		3745				
	16		3457		2270		15653		9062		3806				
	17		3312		2272		15628		9440		3791				
	18		3389		2275		15014		9531		3858				
	19		3497		2274		14116		9569		3625				
	20		3165		2274		13555		10079		3347				
	21		3167		2275		13841		10277		3276				
	22		3287		2274		12542		10139		3082				
	23		3211		2270		12075		9210		2012				
	24		3544		2271		10314		8466		1451				
